,GC,CL,NG,HG,C,S,SI,SB,XBW,SM,BO,W,KC,CT,GC3,CL3,NG3,HG3,C3,S3,SI3,SB3,XBW3,SM3,BO3,W3,KC3,CT3
1993-12-28,89.1294,57.7119,107.596,72.1554,88.9573,103.6168,105.4297,125.473,61.6763,99.8883,110.8828,143.9231,49.3355,87.6921,88.7013,65.585,109.271,73.279,97.274,98.313,104.327,130.487,72.298,95.5955,113.927,141.474,52.292,96.551
1994-01-04,90.6435,59.8716,103.3246,70.1352,89.9857,102.5937,107.8633,124.6575,64.5762,98.516,111.2259,146.4228,46.2159,87.7446,90.2162,67.545,105.434,71.367,98.627,97.45,106.761,130.128,74.737,94.3795,114.643,142.961,49.311,96.665
1994-01-11,89.1828,60.4315,114.3005,71.321,89.9123,101.315,105.9041,125.3565,64.92,96.1634,110.0824,148.3456,46.1194,90.6703,88.7465,67.563,111.226,72.487,98.811,96.198,104.83,131.999,74.643,92.2869,113.599,144.456,49.21,99.753
1994-01-18,90.3191,60.0716,115.2197,76.1519,88.5166,103.5437,110.2763,120.5799,63.4551,96.8005,115.7999,144.5,48.0169,93.9109,89.8997,66.549,110.227,76.478,97.559,98.441,109.147,129.06,73.874,92.8395,119.293,144.249,51.076,103.163
1994-01-25,87.5573,60.6715,121.4376,75.9762,88.0024,102.0822,105.3266,120.6964,65.7571,96.1143,113.4367,144.9807,47.9204,96.7972,87.1638,66.124,113.652,76.389,97.162,97.371,104.287,130.021,74.029,91.9553,118.201,141.023,50.911,105.706
1994-02-01,88.1279,63.6711,142.6864,78.699,85.3579,100.4016,109.1008,121.2789,68.089,95.4282,110.4254,142.3849,46.5697,101.4678,87.7291,68.333,120.166,78.471,94.379,95.473,107.977,130.862,75.965,90.8849,115.573,142.896,49.598,107.983
1994-02-08,87.6714,60.8957,130.1356,76.5087,85.681,98.5965,108.6875,127.2489,66.6972,96.0066,106.1254,142.2268,48.8425,101.5781,87.2986,66.974,119.885,76.699,94.935,94.023,107.634,137.591,73.983,91.0245,111.933,144.145,51.667,109.43
1994-02-15,87.9909,56.9973,127.1917,75.9096,86.2595,99.2682,108.5631,127.6207,63.1252,96.6344,107.0794,142.3823,49.3667,100.4959,87.6266,63.873,118.987,76.345,95.889,94.955,107.534,138.072,71.164,91.8622,113.268,143.521,52.16,108.727
1994-02-22,86.553,57.1542,131.639,76.3939,85.1786,99.5584,107.6002,125.4992,63.9084,96.1436,108.9854,139.8026,49.3667,103.444,86.21,63.746,121.289,76.965,94.856,95.231,106.606,136.75,71.598,91.7226,115.451,141.543,52.225,111.917
1994-03-01,86.5986,58.2134,127.251,75.6454,84.6741,99.3045,108.6861,131.5286,64.7894,94.5731,110.7008,136.5283,48.4501,103.0266,86.2775,64.68,119.492,76.212,94.379,94.886,107.735,143.72,72.837,90.0008,117.271,138.837,51.273,111.678
1994-03-08,86.2104,55.8205,128.5555,78.1552,81.6475,96.8382,107.2519,132.1985,62.5519,93.7879,106.7363,134.6431,49.7143,100.7698,85.9402,62.006,119.714,78.471,90.945,92.38,106.323,144.708,70.817,88.9378,113.175,136.643,52.495,109.457
1994-03-15,88.4762,58.1741,127.0138,81.0612,81.9357,100.0299,112.4353,135.4365,65.0691,97.2233,108.4136,133.8493,51.4526,100.1437,88.2112,63.215,120.055,80.507,92.098,94.976,111.463,148.352,71.98,92.3604,114.456,136.206,54.369,108.969
1994-03-22,88.9755,59.4686,126.243,80.1366,81.5033,99.5221,115.0372,135.7714,66.2437,95.2602,110.0528,130.8727,52.4007,99.1262,88.7284,64.127,120.277,80.064,91.348,94.045,114.004,148.729,73.068,90.7811,115.018,133.644,55.21,106.082
1994-03-29,88.1586,56.1735,122.2701,78.6835,82.1519,99.9211,115.8977,132.1985,62.8316,96.2418,109.7097,131.2695,51.3262,100.9264,87.9189,61.557,118.283,79.134,91.182,94.199,114.865,146.464,70.161,91.3075,114.716,136.827,54.337,107.593
1994-04-05,87.7501,61.7438,122.6852,76.6141,79.7018,94.8797,113.8079,123.3778,69.0266,92.1192,104.7541,134.0477,50.7573,98.2653,87.5591,66.282,118.449,77.407,89.933,89.823,112.884,140.55,75.478,87.4791,109.786,137.241,54.046,105.454
1994-04-12,86.3205,61.7199,123.5467,76.8954,77.758,95.511,108.6866,118.3918,67.9816,92.0704,105.8074,131.7902,53.1259,101.6302,86.1236,65.992,118.505,77.54,88.184,88.883,107.842,136.021,74.731,86.7135,108.662,135.792,56.375,107.518
1994-04-19,84.6867,63.0999,127.9839,77.2465,74.9095,95.7805,106.8738,120.2919,68.4021,91.8055,106.6957,127.5128,51.0063,105.0707,84.5902,66.531,120.664,77.939,85.27,88.702,106.061,138.663,74.949,86.522,109.267,131.341,54.305,110.286
1994-04-26,85.1632,65.6161,126.5074,78.3882,75.2651,97.2351,106.1013,128.7373,70.8321,92.7868,108.6078,129.4402,52.3363,103.4196,85.0333,68.645,120.277,78.869,86.019,90.221,105.301,146.087,77.67,87.6706,111.473,133.722,55.469,108.371
1994-05-03,85.5036,65.6554,120.0698,81.9454,75.3363,96.4351,107.3414,124.5146,69.2352,92.4433,108.3784,133.9036,58.1824,109.3089,85.4321,68.935,115.902,82.013,85.436,89.968,106.542,142.815,76.721,87.862,111.083,137.965,61.032,110.39
1994-05-10,86.1867,67.6997,120.7194,84.3168,73.2733,96.4351,108.0936,128.0876,70.5821,91.6092,108.6078,130.556,67.8021,105.0837,86.2075,70.236,116.348,84.332,83.371,88.847,107.405,146.213,78.303,86.1392,111.04,134.699,70.461,111.318
1994-05-17,86.7197,67.7784,118.8295,91.3871,75.9765,98.9805,112.6678,129.6035,70.5127,92.6887,113.1969,132.2805,74.7617,104.2907,86.8057,70.384,115.643,89.858,87.304,91.993,111.894,151.12,78.1,87.1442,118.088,136.605,74.929,110.166
1994-05-24,87.9135,70.4517,111.2698,92.7045,76.0477,101.0895,114.3552,129.1704,72.179,96.8594,111.7819,133.8022,82.34,108.7889,87.9357,72.3,112.743,91.6,88.674,95.319,113.571,152.504,79.698,91.834,118.867,139.34,82.969,112.724
1994-05-31,87.8459,71.985,113.2188,91.1236,79.3201,101.9623,112.8304,130.3614,74.3036,99.4109,108.4549,132.8892,77.9477,108.5419,87.8249,73.426,113.779,91.019,91.245,97.453,112.071,152.882,80.824,95.2317,117.699,138.638,78.64,114.399
1994-06-07,86.3818,69.7834,119.4201,93.8024,76.2611,96.0714,107.7886,131.4441,71.3042,93.67,103.9805,136.0339,76.0609,105.4347,86.3405,71.092,116.265,94.281,86.961,91.957,106.98,153.637,78.084,89.6805,112.943,141.348,77.338,113.681
1994-06-14,87.035,73.8091,122.8312,96.8252,78.6336,101.0338,109.6202,134.58,72.6439,99.0748,106.3583,136.8511,86.2301,104.1742,86.9608,73.509,116.524,97.096,90.816,96.368,108.776,156.791,80.726,94.7531,115.797,142.754,87.558,114.01
1994-06-21,89.265,77.7587,122.0347,98.4074,75.4418,98.9486,113.7721,131.4453,75.525,96.0225,106.4774,131.871,83.7289,103.8052,89.1764,76.801,115.643,98.526,87.047,94.379,112.88,153.928,84.005,91.834,115.926,137.533,86.549,113.606
1994-06-28,87.3729,77.1827,124.5949,93.8804,73.6283,99.5552,107.5846,125.2838,75.7209,97.8239,105.7625,130.9746,108.1472,98.8985,87.3153,76.593,117.197,94.505,85.504,94.958,106.782,148.073,83.744,93.5567,115.148,136.529,91.92,108.236
1994-07-05,87.1476,78.0879,122.3192,98.8909,66.8095,87.9164,108.1288,126.1485,75.2593,88.4668,95.7542,125.7954,116.5263,95.6047,87.1159,77.051,115.902,99.018,78.051,83.857,107.335,148.333,83.662,84.6078,104.252,132.112,115.356,104.631
1994-07-12,87.0129,81.1735,116.7437,97.2207,65.3587,87.8027,106.456,124.5271,76.0985,89.7178,93.1727,127.9866,154.3262,94.0192,86.9608,79.065,112.691,97.811,77.194,83.767,105.697,147.422,84.731,85.8242,101.458,134.321,135.569,102.896
1994-07-19,87.2006,79.1164,114.7525,102.1433,64.3432,85.5659,107.7257,129.9319,76.0146,87.0157,92.5373,131.5722,146.0096,97.0534,87.1602,78.055,112.948,102.503,75.909,81.633,106.921,153.148,83.824,83.144,100.63,137.734,154.285,106.217
1994-07-26,87.2006,79.0341,106.2755,97.88,63.5452,85.9071,107.3226,126.689,78.63,87.7162,93.2919,132.6678,130.1268,100.0466,87.1602,78.434,110.123,99.062,75.823,82.061,106.526,151.586,84.531,83.955,101.363,138.738,137.457,109.493
1994-08-02,85.2057,82.8604,103.317,96.8252,63.1825,84.9214,104.9041,124.0947,83.8188,86.7655,93.0933,133.7634,133.4409,95.673,85.1662,80.205,109.528,98.482,75.994,81.061,104.118,150.025,87.282,83.144,101.148,140.344,141.525,104.706
1994-08-09,84.8953,79.7175,96.8855,94.3027,63.4148,85.4522,103.4931,127.77,82.7753,86.2652,94.9202,132.0112,113.9981,96.4657,84.8557,78.477,109.875,96.336,75.992,81.668,102.717,153.408,85.252,82.5239,103.177,138.866,120.602,105.534
1994-08-16,84.8732,74.8543,96.888,94.6374,63.1894,84.7698,102.9763,128.5266,77.9837,86.115,94.6819,139.6922,120.4832,91.0534,84.834,75.063,109.33,96.403,75.936,81.133,102.216,154.189,82.05,82.5716,102.918,147.094,124.696,99.948
1994-08-23,85.6711,72.2514,90.0287,94.2872,63.475,86.4,105.0045,130.04,73.9495,87.2659,96.2308,138.7374,120.8502,92.7345,85.6026,73.124,106.653,96.403,76.265,82.669,104.238,156.531,79.614,83.5734,104.213,146.7,123.415,101.417
1994-08-30,86.6243,73.5109,87.5041,99.3211,63.3322,86.0967,108.1659,131.0129,75.4856,85.7147,97.462,143.3206,130.4522,94.5249,86.525,74.135,104.919,100.855,76.101,82.347,107.369,158.352,80.892,82.19,105.767,151.035,135.009,103.327
1994-09-06,86.9346,74.3086,87.5041,100.4592,64.7602,88.3714,110.0548,128.6347,74.5391,87.416,100.957,147.0444,133.1432,94.0466,86.8324,75.105,103.333,101.844,77.665,84.276,109.197,156.27,80.501,83.7165,108.875,153.498,136.978,103.077
1994-09-13,87.4444,72.6293,90.7909,100.9845,64.4746,87.0445,109.856,134.6381,70.6601,84.5138,103.3796,151.1502,135.8953,97.0124,87.3595,74.373,105.574,102.518,77.418,83.265,109.042,162.256,79.315,81.2432,111.108,158.523,140.885,106.191
1994-09-20,88.0429,72.6713,86.599,102.6041,62.1183,84.2011,112.7391,136.667,70.4429,83.413,98.2563,150.8638,139.4425,94.6616,87.9524,74.178,104.254,103.912,74.948,80.864,111.881,164.468,80.213,80.1515,106.319,158.917,144.51,103.767
1994-09-27,88.9739,73.6788,81.6927,103.6109,61.6185,84.0495,114.5286,134.6127,68.0845,82.8626,99.0109,149.4315,134.5192,91.8461,88.8748,74.849,102.147,104.901,74.371,80.793,113.67,161.996,79.887,80.2454,106.232,157.242,139.697,101.27
1994-10-04,87.7104,75.9039,80.5971,100.9845,62.1183,81.2819,112.1426,134.2883,71.9014,81.5616,93.411,156.1154,130.972,90.8483,87.645,76.568,102.727,102.293,74.865,78.296,111.356,161.605,82.437,78.7437,101.947,164.434,136.603,100.242
1994-10-11,86.4913,74.3127,79.1322,100.109,61.0473,80.7406,109.9554,131.369,73.4263,80.8401,95.0267,158.9799,112.7772,93.6229,86.4385,74.849,105.096,101.754,73.712,77.804,109.217,158.092,81.607,77.8521,101.641,167.489,117.946,103.092
1994-10-18,86.7351,72.3846,76.6799,100.3279,61.4043,82.5827,107.0127,137.532,73.7446,82.1428,99.43,150.7683,119.1989,95.5637,86.6773,73.088,103.516,102.024,74.371,79.492,106.319,165.509,81.103,79.0722,105.095,159.508,124.821,104.693
1994-10-25,86.7129,73.1741,77.3619,104.3988,61.5471,83.1771,105.7799,137.3158,74.8565,81.746,101.0115,152.7734,119.5353,98.3655,86.6991,73.675,102.253,105.531,74.618,80.196,105.113,165.249,81.325,79.0253,106.931,161.676,125.321,107.586
1994-11-01,85.4938,76.623,78.3469,109.958,61.6185,82.3598,105.2828,139.4782,76.7319,80.2083,100.7681,147.6173,113.9698,99.0079,85.5454,76.191,102.411,110.792,74.701,79.457,104.627,167.851,83.178,77.6644,106.494,156.651,119.602,108.144
1994-11-08,85.2937,76.4153,72.0579,108.5043,61.9599,84.5516,103.8936,142.1813,75.6468,80.2083,108.1889,147.7216,115.5608,99.8074,85.3713,76.041,97.325,109.029,75.277,81.467,103.284,171.261,82.73,77.8911,113.087,156.83,121.282,109.619
1994-11-15,85.8651,73.1741,72.2474,111.8963,61.864,84.403,103.7904,147.4793,73.9321,79.7618,109.9731,144.5059,105.3236,101.5589,85.9372,73.777,98.31,110.95,75.11,81.05,103.168,177.33,80.633,77.3741,113.179,154.489,110.723,111.507
1994-11-22,85.1405,74.0468,70.9971,113.3246,61.1857,84.0687,102.2839,157.7509,72.9274,79.9602,110.3786,141.169,98.5064,101.3583,85.2407,75.042,95.848,112.886,74.153,80.808,101.706,189.774,81.234,77.1457,113.403,152.818,104.246,111.377
1994-11-29,84.7673,75.0025,67.0571,117.8326,60.3717,84.6631,100.4057,158.9403,73.5704,79.0674,114.5553,140.6128,96.5714,105.7042,84.9142,75.674,93.386,117.91,73.116,81.397,99.879,190.422,82.351,76.4149,116.941,152.191,101.44,115.907
1994-12-06,83.2305,70.3901,64.0641,117.2523,61.3892,82.8799,91.8951,159.0484,67.5959,77.3809,113.055,143.6716,98.5362,110.1035,83.3905,72.176,91.085,116.666,74.552,79.628,91.435,191.2,77.7,74.8619,115.418,154.698,103.444,119.467
1994-12-13,83.4939,70.3415,66.7093,117.9665,62.6102,83.8204,93.7146,159.0484,67.9739,78.8412,111.2993,143.1155,91.4511,110.5448,83.655,72.429,90.443,117.403,75.907,80.738,93.282,190.681,77.056,76.0952,115.553,154.802,99.867,120.002
1994-12-20,84.3502,70.7134,60.7668,118.993,62.0675,83.5648,95.2211,161.5352,68.3846,78.5503,112.2631,147.1939,96.2439,111.1064,84.4731,72.724,85.627,117.818,75.269,80.565,94.763,194.44,77.357,75.6841,115.956,156.892,100.237,121.203
1994-12-27,84.1526,72.7385,64.064,120.9123,63.085,84.2587,94.4385,163.3733,70.1602,78.5018,118.4231,151.365,102.6443,119.8114,84.2793,74.325,88.195,119.247,76.704,81.224,93.993,196.385,79.603,75.273,121.151,159.503,106.899,129.452
1995-01-03,83.6257,71.9533,64.4474,119.3501,61.9997,81.483,93.1668,166.4008,69.8157,76.0289,116.286,146.6378,99.8758,118.14,83.7626,73.693,87.981,119.109,75.189,78.796,92.743,200.014,78.458,73.4003,118.15,155.638,104.339,127.296
1995-01-10,82.3518,71.5813,56.7413,124.3491,63.0172,81.8117,91.6603,166.7251,70.0807,77.0471,112.3469,143.0228,100.62,119.651,82.3634,73.061,81.175,123.792,76.408,78.959,91.224,201.095,78.335,74.111,116.055,152.882,105.039,129.89
1995-01-17,83.5267,75.3009,56.6263,123.9473,63.899,81.629,95.4168,155.9129,74.3605,77.6775,111.7602,142.4666,101.394,120.2794,83.5043,75.663,81.037,124.432,76.754,78.627,94.882,187.871,81.068,74.1953,115.46,155.867,105.843,130.697
1995-01-24,83.7224,76.0035,53.0991,126.4915,63.2885,80.8621,94.6342,160.0215,74.122,77.532,110.9221,138.4809,99.1911,123.4887,83.6981,75.452,79.799,127.061,76.364,78.009,94.103,186.674,80.651,74.017,115.139,150.742,103.476,130.697
1995-01-31,82.1136,76.0035,51.9106,121.671,62.271,79.9855,91.2299,152.6692,74.9038,75.738,111.886,138.4809,92.5823,124.9863,82.062,75.831,78.511,124.05,75.661,77.185,90.629,178.025,81.226,72.501,115.414,150.296,97.635,130.507
1995-02-07,82.0266,76.2928,54.4793,115.5562,63.4242,80.1316,91.2104,149.858,75.5133,75.0591,111.5507,138.3882,91.6893,120.7207,81.9544,74.989,81.243,118.982,77.067,77.597,90.553,173.634,80.032,72.3672,116.742,152.524,96.528,128.46
1995-02-14,82.2658,76.2561,53.6399,119.0018,63.6885,81.5955,93.027,157.0364,75.0637,74.8595,115.3211,137.7725,97.9222,125.907,82.2034,75.578,80.676,121.325,77.613,78.936,92.28,180.553,80.406,72.3672,120.177,150.742,103.169,131.428
1995-02-21,82.744,77.6028,53.0488,119.3671,63.032,81.5596,92.7366,159.6555,77.0146,75.1914,113.6404,135.4004,99.9506,132.2227,82.651,76.378,80.469,121.612,76.989,79.21,91.996,181.618,82.002,72.6347,118.849,151.076,104.89,139.103
1995-02-28,82.244,77.224,55.5609,117.4036,63.5572,81.1286,88.3621,157.3638,75.5744,74.7647,114.0714,131.7948,106.5649,138.4706,82.0116,76.21,82.171,120.321,77.535,78.867,87.704,177.493,81.283,72.278,119.49,147.733,111.93,144.995
1995-03-07,83.7876,77.6869,54.5635,121.3764,64.3451,83.0679,90.8784,156.5999,73.5973,76.2344,118.8549,135.1158,105.6242,145.3555,83.5035,76.421,81.346,124.145,78.16,80.858,90.192,171.373,80.392,73.6157,123.796,148.736,111.192,149.483
1995-03-14,84.0521,75.4986,56.2628,123.1116,64.936,83.0679,91.3623,156.0543,69.7609,77.4197,116.2261,130.8459,107.2411,148.2151,83.7166,75.458,82.46,124.124,79.178,80.86,90.628,174.389,77.748,74.5595,122.941,148.39,113.277,154.462
1995-03-21,83.1676,77.4765,59.957,122.7463,64.5421,83.7144,89.1363,152.2348,73.0081,79.1738,115.0626,133.3129,100.8031,143.1192,82.8428,76.644,86.605,124.075,78.487,81.329,88.412,173.262,79.868,76.0811,120.52,151.463,106.992,154.129
1995-03-28,83.1676,80.1699,60.4003,125.8515,65.4613,82.9602,92.0785,158.0186,76.0981,78.6523,113.2957,132.0794,98.4807,133.2256,82.8428,77.788,86.855,125.987,79.562,80.726,91.229,173.262,82.238,75.4048,120.52,152.78,104.356,146.165
1995-04-04,85.2387,80.717,62.5799,125.3492,66.1836,83.5707,102.531,155.7269,76.6742,81.7339,109.9343,132.2692,97.0696,133.1171,84.9315,78.085,89.952,126.184,80.484,81.262,101.598,171.713,81.296,77.7718,117.576,152.89,102.884,152.466
1995-04-11,84.7856,83.6449,59.6063,124.6398,66.18,84.6928,103.4274,146.34,80.7648,81.2732,113.9723,136.0292,97.3731,146.4905,84.4559,80.754,87.604,127.213,80.714,82.804,102.555,161.852,84.313,78.448,120.377,159.805,103.651,154.403
1995-04-18,85.8212,84.0941,60.7136,123.9847,64.1494,81.7756,113.53,139.0792,82.3782,78.4894,108.9564,134.0931,97.8515,145.8812,85.4434,80.966,88.403,127.017,78.334,79.788,112.454,156.499,84.829,75.8697,117.006,157.829,104.233,151.253
1995-04-25,84.6346,85.3358,58.8571,116.0867,65.3006,81.7052,110.6783,135.6378,82.2285,77.5226,111.326,134.2827,103.6639,152.6162,84.2919,81.559,86.256,120.397,79.946,80.19,109.731,152.555,85.329,75.2357,119.048,158.159,110.641,154.677
1995-05-02,84.2678,85.1217,57.9976,116.4606,66.3879,82.9372,114.0658,137.4178,83.2083,77.7068,116.109,136.938,99.8858,149.4214,83.9569,81.389,85.806,120.74,81.175,81.195,113.093,151.71,85.241,75.1512,123.131,161.341,106.563,157.847
1995-05-09,82.9615,83.2377,59.5103,115.7595,65.8763,80.4379,105.2621,136.9432,82.664,77.0623,109.834,136.6535,101.6005,141.4488,82.5541,80.152,88.28,120.186,80.59,78.816,104.458,151.006,85.154,74.3059,118.145,160.561,108.677,156.438
1995-05-16,83.1539,85.293,61.4699,116.8344,65.6204,80.7195,104.1138,140.9779,86.2296,77.8909,109.0881,136.7484,97.3284,145.5358,82.7425,82.179,90.211,120.51,80.455,79.319,103.207,149.174,86.837,75.1935,117.291,161.415,104.441,156.301
1995-05-23,82.7474,84.6507,62.7419,120.1525,68.5625,84.4862,103.6353,137.2992,85.7533,82.5404,113.7395,142.1538,90.3535,155.1922,82.3866,82.482,92.405,122.054,84.015,82.871,102.744,147.343,86.868,79.547,122.467,167.153,97.875,160.938
1995-05-30,82.9828,80.4118,59.0634,121.9751,68.2427,81.6348,101.3387,133.1458,82.3509,77.7528,114.5293,141.6797,89.5398,162.2581,82.5541,79.762,89.885,123.896,83.485,80.324,100.449,141.85,83.821,75.1089,123.416,166.94,96.994,156.908
1995-06-06,82.9614,81.6107,57.9632,123.3772,68.4346,83.3597,101.5301,139.7912,83.5486,79.8244,115.9335,144.904,91.051,156.3578,82.5541,79.849,88.111,125.241,84.546,81.765,100.523,142.976,83.744,77.3068,124.271,170.022,97.936,156.066
1995-06-13,83.3036,80.9144,58.8471,124.5758,69.4182,81.7023,102.5247,139.8768,83.2123,78.8803,112.9237,143.8357,85.0036,159.2864,82.931,79.158,88.671,126.585,85.833,80.29,101.559,144.445,83.713,76.5883,120.757,169.703,92.069,156.673
1995-06-20,84.1594,77.6917,52.9786,130.5829,71.7883,85.4532,104.7597,145.4883,81.9068,80.7087,121.4496,148.2113,86.4074,161.9323,83.7894,76.31,81.811,130.918,88.106,83.976,103.836,148.341,81.563,78.3635,129.874,175.229,92.1,159.275
1995-06-27,83.6459,76.6901,52.2977,129.0096,66.9234,82.0092,101.6535,153.0159,79.2812,77.4002,117.5863,158.452,79.1304,160.3209,83.266,75.317,82.464,128.627,82.046,80.592,100.782,155.412,80.001,75.1512,125.743,184.793,84.349,157.69
1995-07-04,82.4479,74.5562,50.1903,130.0299,70.4161,82.4525,96.1039,162.0491,77.7851,79.185,116.1209,162.0828,73.2343,156.4218,82.1144,73.677,80.691,129.275,86.364,81.028,95.08,151.515,78.377,76.8842,124.176,188.618,79.911,155.127
1995-07-11,82.726,74.5997,50.2551,132.633,70.6656,84.4984,98.0169,142.0667,76.949,80.0121,121.9381,158.8244,78.185,153.577,82.3238,73.539,80.597,131.366,86.136,83.051,97.172,146.465,77.496,77.7038,130.407,185.324,82.981,151.057
1995-07-18,83.4814,74.5126,49.4445,132.1562,73.4099,88.488,101.2368,133.8547,76.9343,85.2795,122.7374,169.6237,79.4742,150.1156,83.0775,73.719,79.948,129.872,89.773,86.829,100.43,140.116,78.176,82.415,130.969,197.119,83.437,147.652
1995-07-25,82.6399,73.7287,46.4292,126.3875,73.8465,87.6697,97.9222,145.2146,76.2009,85.3231,120.4727,171.765,84.4306,146.6143,82.2401,73.03,77.935,126.934,89.243,86.198,97.135,148.341,78.004,82.7505,128.776,198.926,88.24,144.209
1995-08-01,81.8194,77.082,47.3047,128.4375,70.4785,83.7482,97.7328,144.804,79.7213,81.144,116.565,172.1373,81.3651,142.3373,81.4235,74.409,78.106,128.976,85.53,82.645,96.931,147.764,80.612,78.7242,125.01,200.413,85.717,140.002
1995-08-08,82.1349,77.4324,47.6874,129.8402,69.4307,82.5888,99.374,147.6782,79.7399,79.2286,115.9877,163.3972,83.2292,143.2524,81.7331,74.754,78.706,130.334,84.401,81.549,98.402,149.928,80.053,77.0465,124.676,191.029,87.277,140.951
1995-08-15,82.2401,75.8934,49.1511,133.604,69.8671,81.7364,101.184,150.5524,79.107,78.4885,115.4104,161.3052,84.2859,148.7231,81.8365,73.375,79.434,134.265,84.592,80.918,100.039,151.948,78.718,76.2915,124.247,188.962,88.335,146.014
1995-08-22,81.6511,78.2026,50.1846,134.8415,70.9266,82.9639,107.0007,155.2058,80.1722,79.7945,116.2986,163.1217,87.8787,165.2147,81.2547,75.012,79.22,134.422,85.997,82.047,105.686,153.391,80.069,77.5078,125.2,191.202,93.078,161.599
1995-08-29,81.3986,77.5809,51.534,132.2674,72.1731,83.68,104.6815,148.3625,79.4621,80.7522,116.1209,162.8492,89.6461,164.1802,81.0053,74.107,80.633,133.324,87.772,82.745,103.42,149.062,78.749,78.3886,124.962,191.522,95.293,161.021
1995-09-05,80.8095,80.7782,52.223,130.1884,73.0457,85.1463,98.3786,147.9519,83.4915,82.9288,113.9007,169.1162,86.401,166.8062,80.3611,77.037,81.703,132.122,88.807,84.239,97.206,147.764,81.854,80.3179,122.673,197.813,91.705,163.528
1995-09-12,81.8614,81.0891,51.5627,127.8618,74.4169,85.5555,103.896,147.2201,82.7196,82.8853,116.0765,174.8382,73.6813,162.907,81.3586,77.116,80.822,131.181,90.508,84.619,102.579,146.176,81.385,80.4617,125.018,205.491,77.695,159.709
1995-09-19,81.9035,81.844,50.1272,129.2478,77.4708,89.4087,103.2788,145.981,83.2136,87.4997,118.5632,177.1996,68.9875,176.8324,81.4209,76.865,80.991,131.861,94.279,88.255,101.903,145.166,81.001,84.4155,127.342,209.863,73.732,173.211
1995-09-26,81.3986,76.9592,50.6152,130.8814,76.349,87.8743,102.7738,148.593,79.6165,85.889,117.5419,173.8391,69.4221,178.5432,80.8806,73.738,81.952,133.115,92.948,86.881,101.428,147.764,78.683,83.003,126.487,206.664,73.732,174.465
