,GC,CL,NG,HG,C,S,SI,SB,XBW,SM,BO,W,KC,CT
2002-08-14,423.68,104.41,262.242,71.95,1303.375,358.25,6.345,15.73,41.01,57.45,41.99,3011.0625,350.93,111.15
2002-08-15,427.21,107.79,281.798,73.29,1299.8125,357.1875,6.381,16.27,42.13,56.63,42.53,2956.25,338.55,108.07
2002-08-16,426.26,108.79,283.78,72.49,1292.625,351.75,6.395,15.65,41.83,55.43,42.37,2933,341.46,108.17
2002-08-19,415.81,109.9,294.414,72.44,1269.9375,343.1875,6.27,15.25,41.78,54.29,42.01,2945.6875,339.09,110.29
2002-08-20,419.47,109.78,285.312,73.29,1238.9375,332.75,6.315,15.49,42.28,53.09,41.3,2857.125,341.8,106.8
2002-08-21,417.98,111.58,295.045,72.6,1247.3125,334.25,6.291,15.63,42.61,53.66,41.91,2852.875,340.44,105.21
2002-08-22,416.76,110.05,316.764,73.56,1243.6875,330.5,6.355,15.81,42.08,53.02,42.21,2869.75,346.89,107.39
2002-08-23,416.76,109.25,314.24,73.62,1253.25,332.9375,6.295,15.41,42.01,52.87,42.73,2933,351.63,107.04
2002-08-26,420.42,111.73,326.036,73.94,1256.8125,334,6.317,15.36,43.38,52.99,42.03,2981.5,343.16,105.58
2002-08-27,424.36,110.01,313.176,74.15,1245.375,337.375,6.412,15.97,42.9,53.68,41.73,2975.375,344.51,105.94
2002-08-28,420.29,108.14,301.823,73.62,1236.25,336.3125,6.405,15.44,42.2,53.74,41.52,2987.625,357.06,110.54
2002-08-29,425.04,110.35,288.253,73.73,1220.25,334,6.45,15.63,42.63,53.49,40.72,2971.3125,357.4,109.98
2002-08-30,424.36,110.58,292.333,73.94,1225.9375,337.5625,6.324,15.95,42.9,53.93,41.52,3020.3125,360.79,109.15
2002-09-02,424.36,110.58,292.333,73.94,1225.9375,337.5625,6.324,15.95,42.9,53.93,41.52,3020.3125,360.79,109.15
2002-09-03,425.85,106.04,277.787,72.66,1254.5625,340.5,6.348,16.56,40.61,54.37,41.04,3055,378.76,107.04
2002-09-04,427.88,107.87,283.198,72.5,1274,342.5,6.362,16.19,41.53,54.55,41.06,3152.9375,391.98,106.31
2002-09-05,432.36,110.58,296.413,71.92,1283.125,345.3125,6.433,16.37,42.32,55.24,40.58,3208.0625,384.52,107.14
2002-09-06,434.67,112.99,289.584,72.56,1295.6875,347,6.426,16.88,42.85,55.55,41.04,3346.8125,390.29,105.92
2002-09-09,436.43,113.44,301.468,74.15,1323.1875,353.8125,6.515,17.76,43.05,56.73,41.22,3444.75,415.72,106.04
2002-09-10,431.82,113.44,297.655,75.37,1315.1875,357.6875,6.48,17.84,43.56,57.29,41,3395.8125,406.56,106.14
2002-09-11,430.06,113.6,288.253,75.16,1338.0625,364.8125,6.458,17.73,43.89,59.04,41.48,3381.5,402.5,105.6
2002-09-12,433.18,110.09,295.26,74.95,1295.6875,358.3125,6.522,18,42.8,57.79,40.98,3314.1875,414.36,101.99
2002-09-13,430.06,113.75,307.5,74.42,1263.6875,350.25,6.475,18.45,43.9,56.3,40.4,3206,417.75,100.86
2002-09-16,430.73,113.22,311.047,73.25,1271.6875,354.75,6.468,18.13,43.24,57.14,40.38,3271.3125,427.25,100.57
2002-09-17,430.46,111.02,326.303,73.19,1264.8125,355.0625,6.508,18.24,42.3,57.01,40.32,3308.0625,418.43,100.64
2002-09-18,435.35,112.35,335.881,72.08,1246.5625,354.4375,6.567,18.32,43.5,57.45,39.88,3371.3125,408.6,102.52
2002-09-19,438.06,112.61,342.001,71.97,1220.25,349.4375,6.596,18.83,43.64,56.73,39.51,3228.4375,396.39,102.28
2002-09-20,437.11,112.99,333.309,72.56,1192.8125,349.75,6.581,18.45,44.36,56.17,39.86,3265.1875,380.12,102.52
2002-09-23,438.33,116.28,348.589,72.03,1163.0625,342.8125,6.579,18.35,45.92,55.24,39.41,3179.5,370.62,101.66
2002-09-24,442.27,116.51,328.049,71.49,1187.0625,348.0625,6.61,18.64,45.18,55.86,39.71,3293.75,371.98,103.5
2002-09-25,437.25,116.02,316.694,71.97,1182.5,346.1875,6.511,18.51,44.51,55.3,40,3191.75,380.79,101.8
2002-09-26,434.67,115.15,324.709,72.18,1191.625,350.375,6.405,18.45,44.04,55.27,40.46,3283.5625,374.35,101.78
2002-09-27,433.86,115.64,337.401,70.91,1183.625,347.125,6.376,18.85,44.29,54.84,40.12,3285.625,377.4,103.08
2002-09-30,439.4,115.3,345.499,70.8,1150.5,338.1875,6.437,18.4,44.13,53.38,39.6,3236.625,369.6,103.27
2002-10-01,435.34,116.74,339.571,71.28,1169.9375,335.8125,6.352,18.54,45.32,53.01,39.3,3236.625,383.51,105.75
2002-10-02,436.15,115.45,347.336,71.87,1175.625,333.0625,6.348,19.11,45.21,52.57,38.94,3130.5,386.22,106.92
2002-10-03,435.61,112.69,310.933,71.02,1164.1875,333.375,6.348,19.31,43.97,52.45,38.96,3059.0625,382.83,102.9
2002-10-04,436.83,112.16,312.185,70.38,1179.0625,334.3125,6.355,19.23,43.68,52.82,38.88,3071.3125,379.78,98.66
2002-10-07,436.56,112.23,312.269,70.7,1189.375,334.4375,6.298,19.65,44.1,53.01,38.94,3116.1875,391.65,99.43
2002-10-08,431.56,111.63,322.455,70.64,1177.9375,331.625,6.189,20.34,45.13,52.67,38.88,3116.1875,395.04,99.15
2002-10-09,433.45,111.13,327.131,70.59,1171.0625,324.375,6.157,20.11,44.96,51.08,38.46,3038.6875,398.77,100.36
2002-10-10,428.86,109.69,319.616,71.33,1150.5,325.125,6.065,19.88,44.09,51.36,38.24,2985.625,389.27,101.22
2002-10-11,428.59,111.21,346.167,72.66,1128.75,327.5,6.114,19.74,44.94,51.58,38.6,2983.5625,388.93,99.59
2002-10-14,430.48,113.71,359.276,71.33,1123.0625,329.9375,6.1,20.17,46.56,51.98,38.82,2965.1875,425.89,99.41
2002-10-15,423.45,112.53,354.6,71.92,1161.9375,339.375,6.119,20.14,46.02,53.25,39.86,3210.0625,472.69,102.38
2002-10-16,425.21,111.59,352.93,71.76,1158.5,338.9375,6.185,19.88,45.99,52.73,40.16,3332.5625,455.05,101.31
2002-10-17,421.83,112.16,358.942,74.1,1168.75,341.25,6.15,20.34,46.02,53.1,40.68,3314.1875,449.63,102.38
2002-10-18,423.32,112.08,353.932,73.62,1163.0625,338.3125,6.171,20.83,46.67,52.91,40.48,3371.3125,424.54,103.34
2002-10-21,420.89,107.31,347.086,74.79,1163.0625,341.4375,6.16,20.37,44.4,53.44,40.76,3336.625,442.85,103.22
2002-10-22,423.72,106.29,343.162,74.15,1150.5,338.625,6.245,20.68,43.76,52.73,40.5,3295.8125,434.71,103.99
2002-10-23,422.37,106.7,355.686,73.83,1144.75,343.5625,6.238,20.28,44.6,52.98,41.62,3236.625,436.07,105.1
2002-10-24,420.48,106.78,345.082,74.74,1144.75,345.4375,6.174,20,46.12,52.94,42.2,3361.125,457.77,106.68
2002-10-25,424.13,102.42,336.315,75.96,1144.75,345.125,6.238,19.97,47.17,52.67,42.32,3350.875,464.89,108.4
2002-10-28,426.43,103.33,347.638,75.85,1132.1875,338.3125,6.245,20.37,46.68,51.8,41.68,3391.6875,438.78,107.66
2002-10-29,429.8,101.71,342.177,74.84,1139.0625,346.375,6.383,20.77,45.87,52.26,43.55,3393.75,426.57,107.45
2002-10-30,428.18,101.52,352.456,74.79,1125.3125,345.75,6.348,20.51,45.79,52.11,43.29,3320.3125,427.25,107.17
2002-10-31,430.21,103.07,333.745,76.22,1132.1875,350.875,6.376,21.03,46.85,52.6,43.61,3283.5625,447.26,107.52
2002-11-01,431.29,102.73,326.036,77.18,1132.1875,352.25,6.355,20.97,47.46,52.82,43.75,3375.375,434.03,109.06
2002-11-04,430.61,102.05,310.216,77.45,1117.3125,354.75,6.351,21.28,48.07,52.67,44.65,3332.5625,442.51,114.22
2002-11-05,430.48,98.98,311.822,77.13,1107,354.75,6.362,21.83,45.98,52.91,44.05,3271.3125,446.92,111.47
2002-11-06,429.53,97.58,309.493,77.66,1111.625,356.125,6.345,22.05,44.56,52.6,44.39,3220.3125,448.61,110.87
2002-11-07,433.59,96.1,307.646,76.07,1102.4375,351.9375,6.44,21.57,43.54,52.05,44.31,3240.6875,451.32,112.12
2002-11-08,434.67,97.62,313.428,76.12,1078.4375,345.875,6.414,21.28,44.25,50.68,43.85,3122.3125,460.14,112.5
2002-11-11,434.53,98.22,303.39,76.65,1078.4375,351.9375,6.471,20.97,44.1,50.96,45.25,3130.5,448.27,112.57
2002-11-12,438.72,98.07,310.939,76.65,1089.875,348.375,6.511,20.17,43.36,50.62,44.49,3057.0625,432.34,110.59
2002-11-13,430.88,95.38,311.34,76.28,1100.1875,348.6875,6.454,19.28,42.55,50.68,44.49,3110.0625,434.03,110.08
2002-11-14,429.8,95.76,310.698,75.69,1116.1875,351.3125,6.457,19.63,43.31,51.33,44.83,3193.75,435.73,110.82
2002-11-15,433.59,96.59,319.692,76.38,1107,348.875,6.475,20.2,43.29,50.96,44.65,3181.5,450.31,113.94
2002-11-18,431.56,100.85,342.338,77.39,1115,350.875,6.422,19.48,44.66,51.49,44.05,3120.3125,444.55,113.14
2002-11-19,430.75,99.68,342.177,77.29,1132.1875,355.375,6.436,20.85,43.56,51.77,44.77,3142.75,453.19,110.34
2002-11-20,429.13,101.99,341.615,78.56,1134.4375,356.5625,6.419,20.68,44.26,51.95,44.61,3057.0625,463.1,113.29
2002-11-21,429.13,103,349.405,78.62,1127.625,352.6875,6.324,21.23,44.96,51.74,43.77,3055,459.26,112.27
2002-11-22,433.59,104.61,342.097,78.3,1133.3125,354.125,6.43,21.28,46.48,51.98,43.85,3050.9375,456.06,112.43
2002-11-25,429.55,102.07,339.427,78.19,1112.75,354.4375,6.331,21.05,44.9,51.98,44.11,3120.3125,446.79,112.96
2002-11-26,429.28,103.2,332.596,77.51,1112.75,354.875,6.265,21.08,45.43,51.83,44.43,3083.6875,450.95,111.39
2002-11-27,428.06,105.12,329.77,79.61,1110.4375,357.5,6.244,21.17,45.92,51.92,45.23,3122.3125,451.59,111.39
2002-11-28,428.06,105.12,329.77,79.61,1110.4375,357.5,6.244,21.17,45.92,51.92,45.23,3122.3125,451.59,111.39
2002-11-29,428.06,105.12,329.77,79.61,1097.9375,358.4375,6.244,21.17,45.92,51.61,45.43,3089.8125,451.59,111.39
2002-12-02,429.01,106.48,339.192,80.4,1096.8125,358.3125,6.254,21.94,47.25,52.85,44.67,3061.3125,465.98,110.56
2002-12-03,432.64,106.72,331.811,80.03,1085.4375,349.625,6.408,22.31,47.85,51.64,43.18,2931.125,453.83,106.86
2002-12-04,435.2,104.41,337.465,80.03,1087.75,350.6875,6.444,21.77,46.33,51.31,43.83,2943.3125,448.39,106.99
2002-12-05,438.57,106.68,345.944,78.61,1072.9375,348.0625,6.532,21.54,47.81,50.66,43.91,2872.125,454.78,108.32
2002-12-06,440.59,105.27,344.138,78.72,1078.625,348.875,6.546,21.28,47.03,50.44,43.91,2910.8125,430.48,109.01
2002-12-09,439.78,106.33,342.254,77.61,1076.375,348.0625,6.497,20.65,48.41,50.16,43.37,2908.75,424.08,108.14
2002-12-10,436.69,108.44,364.003,78.3,1083.1875,349.3125,6.508,21.28,50.1,50.16,43.51,2843.6875,419.92,112.38
2002-12-11,438.44,107.11,369.735,78.19,1093.4375,351.8125,6.539,21.4,49.16,50.6,43.49,2886.375,394.98,111.67
2002-12-12,447.33,109.49,399.571,77.82,1087.75,356.75,6.69,21.34,51.27,50.84,44.17,2884.3125,387.3,109.25
2002-12-13,449.62,111.17,414.882,76.88,1091.125,354.25,6.634,21.6,53.33,51,43.53,2872.125,384.42,110.05
2002-12-16,454.73,117.39,419.357,76.72,1085.4375,347.75,6.627,21.43,55.8,50.6,43.21,2888.4375,391.78,110.1
2002-12-17,455.27,117,411.427,76.93,1083.1875,344.375,6.539,21.57,54.24,50.53,42.94,2941.3125,397.54,109.5
2002-12-18,461.6,118.91,414.411,76.14,1091.125,347,6.575,20.85,55.61,50.35,43.14,2896.5625,400.42,112.72
2002-12-19,466.72,117.97,396.273,75.72,1090,349.125,6.652,21.71,55.78,50.57,43,2849.75,393.7,111.7
2002-12-20,459.31,118.4,406.952,75.46,1087.75,354.25,6.521,21.45,55.85,51.09,43.67,2788.75,397.86,114.2
2002-12-23,465.51,124.07,401.691,75.72,1103.625,354.75,6.553,21.31,58.35,52.05,43.53,2813.125,393.06,115.8
2002-12-24,467.8,124.93,404.252,74.51,1103.625,354.75,6.563,21.34,58.93,52.05,43.53,2813.125,390.82,115.8
2002-12-25,467.8,124.93,404.252,74.51,1103.625,354.75,6.563,21.34,58.93,52.05,43.53,2813.125,390.82,115.8
2002-12-26,470.63,126.96,387.256,73.88,1103.625,350.375,6.624,21.34,59.06,50.94,42.76,2752.125,390.82,114.38
2002-12-27,471.03,127.86,389.74,74.25,1090,352.875,6.649,21.23,59.24,51.46,42.64,2709.4375,392.42,114.98
2002-12-30,463.49,122.58,372.511,73.99,1071.8125,350.25,6.579,21.05,56.26,51.58,42.32,2676.875,392.42,114.47
2002-12-31,469.01,121.92,371.657,73.83,1071.8125,351.9375,6.774,21.74,55.87,51.68,42.48,2644.3125,385.06,113.56
2003-01-01,469.01,121.92,371.657,73.83,1071.8125,351.9375,6.774,21.74,55.87,51.68,42.48,2644.3125,385.06,113.56
2003-01-02,466.72,124.46,407.512,75.46,1077.5,361.875,6.79,21.97,56.73,53.1,42.74,2674.8125,394.34,115.45
2003-01-03,473.59,129.27,414.729,76.88,1072.9375,359.875,6.903,21.14,59.04,53.19,42.2,2689.0625,391.78,114.58
2003-01-06,474.27,125.44,382.988,77.67,1071.8125,359.4375,6.912,21.74,56.67,53.37,41.72,2697.1875,404.57,113.38
2003-01-07,468.34,121.45,397.888,77.35,1091.125,361.125,6.779,21.57,54.08,53.31,41.86,2666.6875,406.17,113.58
2003-01-08,477.23,119.42,400.527,78.46,1115,362.5,6.852,22.11,53.65,52.91,42.58,2741.9375,402.01,114.85
2003-01-09,476.42,125.01,411.625,78.88,1107.0625,361.125,6.835,21.68,57.34,52.6,42.24,2676.875,401.05,113.34
2003-01-10,478.04,123.8,399.13,78.25,1067.25,346.8125,6.86,21.91,56.02,50.59,41.24,2597.5625,416.09,114.09
2003-01-13,478.31,126.06,407.512,79.09,1047.9375,341.375,6.814,21.91,57.76,49.92,40.98,2532.4375,415.13,113.01
2003-01-14,474.67,126.49,396.336,79.87,1051.375,342.625,6.708,21.88,57.28,50.13,40.49,2556.875,415.13,113.87
2003-01-15,472.92,129.77,421.403,80.4,1051.375,342.4375,6.729,22,58.1,49.92,40.01,2544.625,421.84,114.23
2003-01-16,482.35,131.53,438.089,79.98,1049.0625,342,6.807,21.77,58.31,50.13,40.07,2530.4375,421.2,114.36
2003-01-17,480.6,132.51,429.629,79.66,1058.1875,346.8125,6.772,22.48,58.53,51.46,40.39,2575.1875,423.76,112.38
2003-01-20,480.6,132.51,429.629,79.66,1058.1875,346.8125,6.772,22.48,58.53,51.46,40.39,2575.1875,423.76,112.38
2003-01-21,481.54,133.43,421.636,80.82,1062.75,346.3125,6.786,22.2,57.89,51.61,40.27,2597.5625,424.72,110.9
2003-01-22,484.77,132.07,440.262,81.24,1067.25,348.8125,6.825,21.94,57.78,51.95,40.72,2558.875,435.92,109.9
2003-01-23,491.24,129.66,423.576,80.93,1070.6875,349.75,6.736,22.14,57.7,51.89,40.88,2536.5,436.23,111.5
2003-01-24,496.22,133.8,428.698,80.77,1070.6875,354.4375,6.877,22.77,59.27,52.2,41.2,2591.4375,432.72,111.67
2003-01-27,497.57,129.82,415.049,79.87,1068.4375,353.3125,6.807,23.94,57.92,52.2,41.06,2526.3125,419.92,112.27
2003-01-28,498.37,131.34,420.383,79.56,1084.3125,357.0625,6.863,24.17,59.29,53.22,41.06,2579.25,416.73,111.78
2003-01-29,493.4,135.2,441.563,80.4,1070.6875,349.625,6.765,24.85,61.97,52.08,40.05,2546.6875,407.77,113.45
2003-01-30,496.49,136.09,437.955,83.08,1077.5,354.125,6.856,24.51,62.47,53.31,40.51,2562.9375,409.05,114.16
2003-01-31,495.69,134.72,439.68,83.5,1083.1875,351.3125,6.842,24.68,61.71,52.97,40.53,2607.6875,417.69,116.22
2003-02-03,499.05,131.71,452.31,82.92,1076.375,353.8125,6.807,24.42,61.12,52.72,41.54,2632.125,423.12,115.82
2003-02-04,510.19,135,451.996,81.92,1080.9375,355.375,6.924,24,63.92,52.94,41.74,2636.1875,416.09,115.38
2003-02-05,506.57,136.41,442.74,81.87,1076.375,350.6875,6.712,24.48,65.89,52.39,40.92,2636.1875,410.97,115.09
2003-02-06,497.84,137.33,457.173,80.72,1086.625,350.375,6.589,25.34,65.69,52.01,40.59,2660.5625,419.92,114.76
2003-02-07,497.57,141.19,474.039,80.24,1090,346.1875,6.546,25.51,68.16,51.58,40.33,2693.125,420.88,111.32
2003-02-10,489.11,138.62,459.056,81.5,1097.9375,351.8125,6.476,25.74,65.63,52.76,40.45,2723.625,427.28,112.49
2003-02-11,487.5,142.48,468.862,81.5,1097.9375,356.3125,6.434,25.42,67.45,53.9,40.25,2685,422.8,118.24
2003-02-12,474.07,143.81,453.8,81.03,1087.75,350.875,6.345,25.14,66.02,53.84,39.35,2648.375,414.49,116.18
2003-02-13,480.38,146.18,450.27,78.82,1090,356.125,6.382,24.71,65.88,54.82,39.83,2656.5,394.66,114.78
2003-02-14,472.99,147.95,458.978,79.4,1092.25,356.9375,6.384,25.31,65.3,54.73,40.31,2719.5625,400.73,115.51
2003-02-17,472.99,147.95,458.978,79.4,1092.25,356.9375,6.384,25.31,65.3,54.73,40.31,2719.5625,400.73,115.51
2003-02-18,462.38,148.58,463.684,77.77,1083.1875,357.5625,6.413,25.31,63.53,54.42,40.92,2729.75,400.73,115.51
2003-02-19,470.04,149.2,481.177,78.4,1069.5625,356.125,6.511,25.6,64.02,54.05,40.98,2666.6875,391.87,115.42
2003-02-20,474.2,145.35,483.374,79.03,1070.6875,354.125,6.563,25.91,61.69,53.31,41.2,2701.25,395.84,113.92
2003-02-21,472.45,148.87,518.203,81.71,1053.625,357.5625,6.567,25.62,64.7,54.08,41.16,2672.8125,391.87,114.97
2003-02-24,478.63,152.63,625.157,82.66,1049.0625,356.4375,6.638,25,66.91,54.3,40.49,2615.8125,382.39,113.04
2003-02-25,473.26,150.88,540.021,81.98,1053.625,359.125,6.537,24.34,64.7,55.14,40.66,2595.625,374.14,115.15
2003-02-26,475.54,157.74,606.129,83.7,1053.625,361.9375,6.555,24.37,65.8,55.95,40.9,2587.5625,369.56,115.73
2003-02-27,464.93,155.65,613.921,82.87,1046.8125,363.8125,6.423,24.25,65.96,55.82,41.32,2506.6875,372,113.42
2003-02-28,470.44,153.14,664.445,81.51,1051.3125,359.4375,6.458,25.33,66.6,54.86,41.4,2508.6875,361.61,116.37
2003-03-03,469.1,150.12,587.428,82.71,1057,360.5,6.559,25.3,66.02,55.02,41,2555.1875,366.5,115.59
2003-03-04,474.47,154.35,577.504,81.51,1064.875,356.9375,6.559,24.73,67.07,54.45,40.8,2579.4375,362.53,115.07
2003-03-05,474.33,153.51,575.863,79.79,1069.375,354.75,6.51,24.28,66.39,54.39,40.43,2539,370.47,115.77
2003-03-06,479.3,154.81,561.346,78.8,1082.875,351.4375,6.561,24.46,66.69,53.52,40.64,2537,371.39,115.73
2003-03-07,471.25,158.07,573.567,80.31,1081.75,352.0625,6.582,24.64,69.75,53.74,40.35,2462.1875,372.92,116.67
2003-03-10,476.48,155.94,534.361,78.9,1068.25,353.625,6.57,24.01,68.03,53.93,40.15,2466.25,375.67,115.85
2003-03-11,470.84,153.64,487.528,79.89,1059.25,357.25,6.585,24.34,66.25,53.93,41.24,2450.0625,364.36,115.91
2003-03-12,465.47,158.28,481.048,79.01,1061.5,353.5,6.507,23.41,67.17,53.37,40.94,2419.75,361.61,117.39
2003-03-13,451.24,150.67,439.71,78.48,1061.5,359.5625,6.374,22.84,63.78,54.33,41.32,2452.125,363.14,118.41
2003-03-14,452.04,148.03,445.287,78.75,1050.1875,359.125,6.371,23.53,62.74,54.74,41.14,2421.75,364.97,119.82
2003-03-17,452.85,144.39,451.685,80.52,1035.5625,355.1875,6.248,23.32,61.94,53.55,41.18,2367.1875,351.83,119.82
2003-03-18,453.52,133.34,437.905,79.79,1035.5625,358.8125,6.266,22.75,58.01,54.05,41.61,2393.5,358.25,118.85
2003-03-19,451.5,130.28,432.902,81.15,1043.4375,356.625,6.205,22.9,56.84,53.3,41.89,2383.375,361.61,117.97
2003-03-20,447.21,124.78,435.199,80.15,1053.625,359.125,6.198,23.23,54.87,53.58,42.31,2383.375,371.08,117.39
2003-03-21,437.94,119.41,420.599,81.3,1043.4375,360.5,6.111,23.38,51.41,53.37,43.02,2312.625,374.75,117.35
2003-03-24,442.51,127.18,431.22,80.21,1032.1875,356.125,6.132,23.53,54.15,52.52,41.93,2272.1875,365.89,114.41
2003-03-25,440.89,124.11,418.066,80.47,1028.8125,358.5,6.168,23.05,53.36,53.12,42.09,2272.1875,354.88,114.69
2003-03-26,443.31,127.04,420.518,78.54,1027.6875,355.6875,6.175,22.75,55.73,52.77,41.38,2298.4375,354.27,112.84
2003-03-27,441.03,134.76,428.116,76.35,1031.0625,362.6875,6.168,22.36,58.78,54.08,42.13,2292.375,349.38,111.8
2003-03-28,445.18,133.83,420.436,75.98,1026.5625,362.5625,6.224,23.11,57.91,54.08,42.42,2258.0625,356.11,112.88
2003-03-31,451.21,137.74,413.409,74.57,1066,359.125,6.269,23.02,58.74,53.52,42.29,2318.6875,358.55,115.21
2003-04-01,448.93,132.15,418.72,75.61,1079.5,358.625,6.229,22.78,56.11,53.21,42.09,2288.375,356.41,115.23
2003-04-02,442.5,126.73,413.818,74.99,1082.875,366.75,6.18,22.75,53.03,54.14,42.94,2324.75,367.72,115.69
2003-04-03,436.21,128.55,401.89,74.21,1076.125,365.8125,6.196,23.17,53.5,53.49,43,2276.25,375.36,114.79
2003-04-04,436.61,127,403.85,74.94,1077.25,369.25,6.198,22.96,53.42,54.33,43.2,2304.5,371.7,115.17
2003-04-07,431.52,124.07,419.455,76.03,1096.4375,374.25,6.21,22.69,51.71,54.92,44.15,2347,380.56,114.43
2003-04-08,432.46,124.25,417.331,75.41,1094.1875,375.6875,6.287,22.09,51.46,55.14,44.38,2292.375,374.14,113.74
2003-04-09,436.88,128.02,424.439,75.04,1090.8125,377.5625,6.294,21.85,53.75,55.61,44.11,2320.6875,371.7,113.54
2003-04-10,438.35,121.85,442.74,74.57,1076.125,375.6875,6.304,21.58,51.23,55.33,44.07,2308.5625,369.56,115.63
2003-04-11,439.96,124.87,442.087,75.72,1078.375,375.1875,6.308,21.67,52.2,55.48,43.47,2298.4375,369.56,115.79
2003-04-14,435.14,127.04,453.607,75.61,1078.375,379.875,6.371,21.49,52.12,56.79,43.49,2270.1875,353.97,114.02
2003-04-15,435.94,129.97,461.858,76.61,1089.625,381.625,6.35,21.61,52.71,57.38,43.47,2312.625,361.91,115.79
2003-04-16,437.01,129.48,463.819,76.61,1078.375,380.8125,6.297,22.15,53.57,57.26,43.3,2278.25,364.97,115.85
2003-04-17,438.75,135.56,466.434,76.97,1085.125,388.8125,6.276,22.33,55.65,59.19,43.49,2312.625,381.78,116.65
2003-04-18,438.75,135.56,466.434,76.97,1085.125,388.8125,6.276,22.33,55.65,59.19,43.49,2312.625,381.78,116.65
2003-04-21,447.19,136.94,466.761,76.08,1076.125,385.375,6.367,22.87,55.84,58.5,42.8,2347,385.3,117
2003-04-22,448.4,132.95,461.205,75.3,1076.125,381.3125,6.454,23.35,53.85,57.76,42.44,2330.8125,392.05,116.48
2003-04-23,444.51,126.59,454.996,75.51,1076.125,376.9375,6.493,23.44,52.06,56.67,43.06,2379.3125,388.83,114.61
2003-04-24,448.8,126.54,447.234,74.68,1069.375,376.625,6.521,23.32,53.97,57.1,42.64,2367.1875,382.66,111.47
2003-04-25,446.92,124.73,446.267,74.68,1058.125,374.4375,6.503,23.53,54.24,56.95,42.44,2365.1875,380.61,113.84
2003-04-28,448.4,121.08,417.998,74.68,1045.6875,378.625,6.432,23.22,52.7,57.79,42.82,2312.0625,376.21,110.54
2003-04-29,447.32,119.89,421.703,75.71,1045.6875,388.75,6.39,22.31,51.83,60.17,43.11,2305.9375,388.53,107.9
2003-04-30,454.56,122.55,433.703,75.92,1045.6875,390.4375,6.511,22,51.92,60.51,43.17,2310,406.43,107.25
2003-05-01,458.57,123.64,424.2,75.77,1046.8125,393.125,6.684,22.55,51.59,61.14,43.43,2301.875,405.85,107.85
2003-05-02,457.1,121.93,423.233,74.68,1051.3125,392.8125,6.714,21.91,50.13,61.52,42.88,2318.1875,398.22,106.92
2003-05-05,458.84,125.83,458.187,74.57,1072.8125,390.75,6.74,20.96,51.71,61.08,42.76,2359.0625,400.27,103.88
2003-05-06,459.11,122.17,448.442,75.19,1073.9375,391.875,6.719,21.69,50.17,61.08,42.8,2393.75,407.9,99.72
2003-05-07,458.31,124.59,455.852,76.34,1096.5625,390.3125,6.637,20.93,50.9,60.23,43.51,2465.25,402.33,97.5
2003-05-08,467.01,128.15,464.872,76.96,1096.5625,388.75,6.721,20.41,52.78,59.92,43.19,2438.6875,403.5,100.83
2003-05-09,467.28,131.67,467.61,76.7,1139.5,397.125,6.719,20.99,54.44,61.23,44.35,2622.5,401.44,102.76
2003-05-12,471.3,129.91,481.866,78.1,1140.625,399.9375,6.819,21.51,53.14,61.49,44.59,2704.25,401.74,104.32
2003-05-13,469.02,135.37,508.041,79.4,1142.875,401.0625,6.754,20.81,55.14,61.61,44.96,2706.25,395.28,104.05
2003-05-14,472.1,138.56,508.524,79.04,1136.125,404.125,6.819,21.11,57.04,61.64,45.77,2689.9375,384.13,105.46
2003-05-15,472.5,136.51,493.786,79.04,1156.4375,403.8125,6.691,21.05,56.62,60.86,46.61,2767.5625,380.32,103.99
2003-05-16,475.32,138.41,493.061,79.09,1149.6875,399.625,6.705,21.11,57.39,60.55,46.2,2765.5,384.13,104.42
2003-05-19,488.04,136.2,484.443,79.3,1115.75,396.5,6.747,21.6,55.75,60.39,45.18,2683.8125,380.32,104.42
2003-05-20,490.85,136.78,487.745,79.3,1115.75,400.125,6.679,22.24,55.51,61.45,45.12,2736.875,394.11,102.95
2003-05-21,498.48,139.76,499.182,80.08,1110.125,398.375,6.614,21.66,56.69,61.11,45.36,2714.4375,387.65,102.91
2003-05-22,492.99,138.89,486.054,79.76,1102.1875,390.125,6.525,22.15,58.32,59.64,44.75,2659.3125,389.41,103.07
2003-05-23,493.93,140.39,492.819,79.66,1102.1875,391.0625,6.504,22.43,59.18,59.98,44.55,2636.8125,385.3,102.47
2003-05-26,493.93,140.39,492.819,79.66,1102.1875,391.0625,6.504,22.43,59.18,59.98,44.55,2636.8125,385.3,102.47
2003-05-27,492.6,141.3,475.801,80.8,1094.25,392.5,6.474,21.91,58.78,60.76,43.59,2675.625,358.89,101.05
2003-05-28,489.12,137.59,476.197,79.97,1090.875,387.8125,6.495,21.3,58.05,59.67,43.49,2606.1875,355.37,100.22
2003-05-29,495.13,140.1,480.154,80.23,1107.875,392.1875,6.404,21.3,58.42,60.14,43.78,2647.0625,348.04,98.6
2003-05-30,488.32,142.31,494.798,81.27,1104.4375,388.75,6.345,21.63,58.89,59.54,43.41,2649.0625,342.46,97.44
2003-06-02,490.32,147.85,507.542,82.05,1092,381.25,6.31,21.17,61.21,58.67,42.72,2604.125,352.14,96.56
2003-06-03,489.26,147.66,503.426,81.43,1085.25,379.875,6.313,20.56,61.3,58.35,42.66,2610.25,349.8,93.69
2003-06-04,485.65,144.67,504.613,81.06,1073.9375,383,6.299,20.44,59.67,58.45,43.29,2561.25,348.04,95.63
