,CN,KR,TW,IN,MY,ID,BR,MX,RU,SA
41403,6835.6000 ,267.8200 ,259.4500 ,7952.0400 ,1661.2200 ,6172.0000 ,48.3642 ,45876.3000 ,23.4865 ,43061.0000 
41404,6873.6000 ,261.6100 ,258.6800 ,8003.1600 ,1657.4700 ,6172.0000 ,47.9964 ,45901.5900 ,23.4951 ,42955.0000 
41405,6873.6000 ,261.6100 ,258.6800 ,8003.1600 ,1657.4700 ,6172.0000 ,47.9964 ,45901.5900 ,23.4951 ,42955.0000 
41406,6873.6000 ,261.6100 ,258.6800 ,8003.1600 ,1657.4700 ,6172.0000 ,47.9964 ,45901.5900 ,23.4951 ,42955.0000 
41407,6793.4000 ,262.8600 ,257.9100 ,7851.1000 ,1669.6500 ,6116.0000 ,47.9263 ,46010.4600 ,23.2399 ,43137.0000 
41408,6687.8000 ,265.8100 ,257.9100 ,7876.6600 ,1673.4000 ,6126.0000 ,47.6373 ,46084.1500 ,23.2228 ,43534.0000 
41409,6692.0000 ,265.5000 ,258.6800 ,8080.5100 ,1666.8400 ,6141.0000 ,47.6636 ,46139.1300 ,23.0357 ,43840.0000 
41410,6814.5000 ,268.3900 ,261.2600 ,8093.6200 ,1653.7200 ,6131.0000 ,47.6548 ,45971.9700 ,22.5764 ,44397.0000 
41411,6966.5000 ,268.3900 ,260.4000 ,8112.6300 ,1654.6600 ,6214.0000 ,47.6899 ,45907.0900 ,22.8996 ,44377.0000 
41412,6966.5000 ,268.3900 ,260.4000 ,8112.6300 ,1654.6600 ,6214.0000 ,47.6899 ,45907.0900 ,22.8996 ,44377.0000 
41413,6966.5000 ,268.3900 ,260.4000 ,8112.6300 ,1654.6600 ,6214.0000 ,47.6899 ,45907.0900 ,22.8996 ,44377.0000 
41414,7021.4000 ,268.4400 ,260.1400 ,8088.3700 ,1663.0900 ,6281.0000 ,48.1014 ,45217.5600 ,23.1718 ,44105.0000 
41415,6974.9000 ,268.1300 ,260.0600 ,8022.1700 ,1674.8000 ,6291.0000 ,48.3992 ,44500.5400 ,23.4525 ,45028.0000 
