,GC,CL,NG,HG,C,S,SI,SB,XBW,SM,BO,W,KC,CT,GC3,CL3,NG3,HG3,C3,S3,SI3,SB3,XBW3,SM3,BO3,W3,KC3,CT3
35353,77.7142 ,164.2811 ,83.8226 ,105.4153 ,90.8717 ,93.6232 ,89.0619 ,186.7445 ,127.1086 ,97.1269 ,95.0416 ,163.1955 ,76.0838 ,150.0771 ,77.4182 ,118.0720 ,124.8130 ,105.4130 ,114.1960 ,91.3950 ,88.6670 ,181.4260 ,117.7400 ,95.0641 ,104.5050 ,199.9950 ,70.9980 ,150.6870 
35360,78.2819 ,167.6980 ,86.7087 ,107.5678 ,88.6515 ,92.4839 ,88.0910 ,185.0042 ,130.6492 ,94.4752 ,95.9367 ,154.5859 ,78.3490 ,147.5663 ,77.9773 ,121.1180 ,131.5810 ,106.4190 ,110.8890 ,89.8730 ,87.6960 ,179.7360 ,120.6310 ,92.1012 ,105.3430 ,190.7380 ,71.9430 ,149.0040 
35367,77.3695 ,160.3282 ,88.1042 ,105.1825 ,87.0656 ,93.5897 ,85.0899 ,182.5676 ,127.1869 ,95.9721 ,94.9196 ,148.7817 ,77.5162 ,147.2626 ,77.0188 ,116.7520 ,127.7910 ,104.2300 ,109.1380 ,91.0390 ,84.7330 ,177.3680 ,117.5940 ,93.2017 ,104.5490 ,183.1860 ,70.8630 ,149.2440 
35374,76.9640 ,150.0773 ,84.0446 ,107.1024 ,81.9907 ,90.1718 ,84.6132 ,179.7830 ,121.8662 ,91.9519 ,93.8210 ,142.6872 ,79.1817 ,146.3312 ,76.6394 ,110.5090 ,119.4520 ,106.2410 ,102.5240 ,87.7360 ,84.2130 ,174.6630 ,112.5580 ,89.4347 ,103.3590 ,177.3400 ,72.8210 ,148.8030 
35381,77.7413 ,155.7722 ,83.8226 ,113.8973 ,84.8104 ,91.9813 ,86.1553 ,180.6532 ,125.1134 ,95.2878 ,94.6754 ,151.8172 ,80.3481 ,142.5888 ,77.3782 ,114.7950 ,121.3940 ,111.8090 ,104.9750 ,88.9210 ,85.7730 ,175.9520 ,115.9650 ,91.6700 ,104.3550 ,188.1300 ,74.8260 ,145.6070 
35388,76.7042 ,162.1371 ,100.5364 ,122.3152 ,84.0133 ,93.2211 ,86.0393 ,186.0484 ,127.8715 ,96.9558 ,95.4485 ,150.7832 ,83.0121 ,145.8258 ,76.3199 ,118.6240 ,129.8880 ,118.9060 ,104.9820 ,90.1360 ,85.6870 ,179.8110 ,118.7800 ,93.4577 ,104.8070 ,185.4310 ,77.1050 ,149.0020 
35395,76.0182 ,158.2512 ,113.5713 ,125.3249 ,86.0528 ,95.5667 ,83.2892 ,187.0926 ,127.4607 ,97.8539 ,96.0181 ,153.2358 ,78.7504 ,147.8922 ,75.6410 ,114.3370 ,138.6880 ,120.2880 ,106.4200 ,91.2340 ,82.9380 ,180.9850 ,116.3410 ,94.4923 ,105.2860 ,188.9180 ,73.8260 ,150.4620 
35402,74.7270 ,167.0280 ,106.6891 ,121.1715 ,82.5229 ,93.6902 ,84.3335 ,178.7387 ,135.2265 ,96.6992 ,92.9666 ,145.9762 ,76.5649 ,149.1320 ,74.3630 ,119.0950 ,135.0470 ,117.9440 ,102.2980 ,88.9410 ,83.9690 ,174.7790 ,120.7560 ,92.4232 ,102.1550 ,181.6860 ,71.8370 ,151.6450 
35409,74.7472 ,163.9689 ,107.5353 ,119.8472 ,82.7582 ,91.7307 ,84.8035 ,180.1310 ,131.1021 ,93.4277 ,94.3862 ,148.8212 ,78.8232 ,150.6080 ,74.4027 ,116.7950 ,138.3850 ,115.2410 ,101.7220 ,87.5850 ,84.4500 ,176.2890 ,119.7060 ,89.7936 ,103.6770 ,182.2030 ,73.8600 ,152.9270 
35416,74.7472 ,170.8400 ,119.5135 ,116.0549 ,83.3073 ,94.6960 ,85.1690 ,187.4407 ,134.5127 ,97.7965 ,95.3172 ,154.7073 ,80.0617 ,148.6597 ,74.4426 ,121.5000 ,140.8130 ,112.8370 ,102.5850 ,90.2330 ,84.8620 ,181.3210 ,122.8740 ,93.4577 ,104.8940 ,191.2420 ,74.7680 ,150.9550 
35423,74.7674 ,171.1900 ,125.8689 ,119.0045 ,83.6995 ,94.9322 ,84.8209 ,186.7445 ,135.0246 ,98.7661 ,93.7553 ,153.7263 ,83.5949 ,148.8762 ,74.4624 ,121.2380 ,145.3650 ,115.6610 ,102.5850 ,90.2980 ,84.5190 ,181.1530 ,123.8180 ,94.1044 ,103.1550 ,190.4670 ,78.3610 ,151.7430 
35430,74.4849 ,176.6490 ,96.1456 ,120.6899 ,81.0324 ,92.8398 ,83.3762 ,191.4436 ,138.4701 ,95.9895 ,92.6740 ,149.6060 ,85.1611 ,147.8922 ,74.1846 ,124.8980 ,126.6100 ,117.1030 ,99.9010 ,88.6510 ,83.0580 ,184.5080 ,126.2750 ,91.9490 ,102.1980 ,186.4640 ,80.0710 ,150.7180 
35437,72.5683 ,178.7487 ,117.2658 ,126.5890 ,81.0324 ,94.5272 ,81.9837 ,190.7475 ,140.8721 ,97.9287 ,94.1158 ,154.0206 ,86.9460 ,144.9009 ,72.1801 ,126.2570 ,140.5700 ,122.3910 ,99.5170 ,90.3300 ,81.6830 ,185.3460 ,127.9130 ,94.0612 ,103.6770 ,191.1130 ,81.6760 ,148.1540 
35444,71.5679 ,172.3098 ,116.1032 ,126.9501 ,84.9546 ,99.4881 ,81.3745 ,182.9157 ,133.2526 ,101.7189 ,99.6826 ,152.2548 ,89.0222 ,145.4322 ,71.2077 ,123.3350 ,140.6560 ,122.8950 ,103.7480 ,95.2650 ,81.1130 ,177.9650 ,123.6200 ,98.2885 ,109.6500 ,194.8460 ,82.6490 ,148.6360 
35451,71.3471 ,169.5103 ,101.9972 ,127.9133 ,85.0331 ,100.8043 ,82.0707 ,176.9983 ,133.1935 ,104.9362 ,96.4787 ,149.9984 ,94.4495 ,143.6611 ,70.9893 ,122.8400 ,135.5640 ,124.1250 ,102.5070 ,96.2330 ,81.7760 ,173.4150 ,122.5000 ,100.3173 ,106.6000 ,188.9990 ,87.8350 ,147.1770 
35458,71.4073 ,167.2707 ,98.6645 ,127.7929 ,86.2097 ,100.5005 ,86.3875 ,181.1753 ,132.4060 ,104.4073 ,96.7590 ,146.3686 ,101.6251 ,147.8135 ,71.0489 ,121.7960 ,133.6550 ,124.5550 ,103.3660 ,96.3620 ,86.0310 ,175.4370 ,122.0340 ,100.1878 ,106.9440 ,188.8630 ,93.1980 ,150.7370 
35465,69.5404 ,168.1105 ,96.7656 ,125.2045 ,84.8762 ,99.4881 ,84.5424 ,181.6974 ,134.4930 ,103.8344 ,95.5575 ,140.3844 ,107.4167 ,146.6327 ,69.1834 ,123.0050 ,135.2460 ,122.7110 ,102.4110 ,94.8780 ,84.2100 ,173.5840 ,124.0310 ,98.7633 ,105.8270 ,184.5120 ,99.0230 ,149.7060 
35472,68.6370 ,156.8744 ,86.1323 ,127.6525 ,85.4885 ,101.2239 ,84.2190 ,185.4217 ,125.7139 ,106.6076 ,95.7973 ,142.0027 ,118.8198 ,145.3198 ,68.2714 ,117.8410 ,132.0640 ,123.5710 ,103.0800 ,96.5230 ,83.9040 ,177.4600 ,118.0210 ,101.0943 ,105.8270 ,187.5040 ,108.7190 ,148.5390 
35479,69.8013 ,156.0683 ,79.8203 ,132.2837 ,89.4567 ,105.3197 ,90.7637 ,189.3910 ,125.0166 ,112.6601 ,95.8921 ,143.5881 ,119.6204 ,140.9156 ,69.3725 ,116.8520 ,126.0170 ,127.6290 ,107.5700 ,100.3300 ,90.4050 ,179.4820 ,117.5350 ,106.4037 ,105.9560 ,189.1350 ,107.6180 ,145.7570 
35486,71.4876 ,148.1933 ,76.9030 ,136.3396 ,92.5278 ,107.3476 ,90.9878 ,188.5206 ,121.1476 ,115.2298 ,96.4443 ,149.1259 ,124.1846 ,146.4489 ,71.0279 ,111.4130 ,124.1080 ,131.0100 ,111.9640 ,102.3950 ,90.6430 ,179.1450 ,114.9780 ,108.9505 ,106.7290 ,197.0220 ,111.0630 ,150.0370 
35493,72.3709 ,146.5467 ,80.1850 ,141.0195 ,94.9690 ,109.5108 ,90.7809 ,189.3910 ,120.0941 ,116.3569 ,99.5211 ,146.3570 ,148.5271 ,144.1739 ,71.9345 ,110.9190 ,126.3360 ,134.0840 ,114.7350 ,104.3300 ,90.4560 ,180.4930 ,113.7840 ,110.2886 ,110.2510 ,196.7500 ,130.0290 ,147.9740 
35500,71.2972 ,145.2581 ,81.1574 ,138.0868 ,96.3077 ,115.6624 ,91.1258 ,190.0872 ,122.0478 ,123.4348 ,103.2290 ,151.1037 ,154.5366 ,149.7072 ,70.8703 ,111.4610 ,129.6080 ,132.0210 ,116.2930 ,110.1860 ,90.7790 ,179.3430 ,115.6230 ,116.2058 ,113.9920 ,202.0430 ,132.1200 ,152.6590 
35507,70.3790 ,155.8535 ,78.4022 ,135.7156 ,94.8115 ,112.3500 ,89.7119 ,189.3910 ,128.2728 ,121.4962 ,97.1544 ,151.7959 ,128.4065 ,143.0556 ,70.0228 ,117.3930 ,125.8800 ,130.2230 ,115.4910 ,106.0200 ,89.3860 ,179.0420 ,121.5760 ,113.5052 ,107.6710 ,203.5790 ,110.1340 ,148.6170 
35514,69.9202 ,150.2695 ,76.3358 ,140.8947 ,95.2052 ,113.8372 ,88.2808 ,189.0428 ,126.5872 ,124.9675 ,95.2610 ,154.0704 ,136.3939 ,139.9516 ,69.5301 ,114.5190 ,124.9290 ,133.6880 ,117.9800 ,105.6100 ,88.0200 ,179.2120 ,119.5000 ,114.1759 ,106.4090 ,209.5270 ,121.5410 ,148.0920 
35521,70.7580 ,145.1865 ,76.2547 ,139.3347 ,98.5913 ,118.3663 ,86.2979 ,191.4798 ,120.0366 ,131.7299 ,95.3004 ,155.7515 ,147.8044 ,138.2357 ,70.4170 ,111.7550 ,126.1970 ,133.7510 ,117.9800 ,103.5980 ,86.0640 ,179.0420 ,115.7180 ,113.7632 ,105.5680 ,212.7720 ,124.1350 ,146.6140 
35528,70.0598 ,138.5273 ,77.6899 ,133.3275 ,94.3868 ,114.8059 ,82.4187 ,192.1792 ,117.0593 ,127.4970 ,94.6165 ,151.2016 ,135.9829 ,139.3095 ,69.7429 ,108.1070 ,127.9090 ,129.8450 ,115.9890 ,104.0820 ,82.2210 ,180.0590 ,112.3680 ,113.8664 ,105.0630 ,210.7440 ,116.5430 ,148.3060 
35535,68.6036 ,140.7620 ,78.1858 ,133.0170 ,95.1073 ,113.0425 ,81.1843 ,195.4911 ,118.3835 ,124.0397 ,95.3887 ,165.0739 ,145.2843 ,138.1510 ,68.3014 ,109.4340 ,129.8750 ,129.9710 ,115.5910 ,104.4920 ,81.0070 ,182.9420 ,113.9740 ,114.6919 ,105.8200 ,230.6150 ,122.8000 ,147.0030 
35542,68.5038 ,139.1268 ,84.4624 ,137.7789 ,94.4816 ,113.3113 ,81.2867 ,197.4442 ,117.6213 ,122.9484 ,97.2126 ,174.9568 ,156.6808 ,137.2099 ,68.1850 ,107.7760 ,138.5630 ,133.3100 ,115.2920 ,103.5230 ,81.1080 ,184.4680 ,112.8180 ,113.3504 ,106.9140 ,243.8630 ,130.2000 ,145.9720 
35549,68.1448 ,144.9564 ,83.8812 ,139.1123 ,91.0402 ,116.3692 ,79.6996 ,195.8462 ,119.8885 ,126.7224 ,98.0276 ,165.5631 ,165.4986 ,138.2451 ,67.8357 ,112.0320 ,138.3730 ,134.5700 ,110.9110 ,102.9270 ,79.5400 ,184.1280 ,115.4240 ,111.9574 ,107.9230 ,231.2910 ,136.9530 ,147.5280 
35556,68.1248 ,140.4065 ,90.5840 ,138.4773 ,89.3195 ,119.8976 ,80.7747 ,193.1828 ,116.6831 ,132.9971 ,97.3678 ,157.5394 ,177.0614 ,135.5536 ,67.8551 ,109.3790 ,146.4900 ,133.2470 ,107.2270 ,104.5300 ,80.6190 ,181.7550 ,113.0530 ,114.6403 ,107.2080 ,220.6120 ,145.0780 ,145.1170 
35563,69.9229 ,151.2836 ,85.5860 ,143.6202 ,89.0067 ,117.5454 ,83.2493 ,197.2667 ,124.3252 ,132.1787 ,94.0692 ,154.7996 ,200.6030 ,136.1371 ,69.6403 ,115.5770 ,138.6290 ,137.4990 ,106.7460 ,105.7970 ,83.0580 ,184.8070 ,119.4980 ,117.6843 ,104.6850 ,217.4590 ,163.4000 ,144.8250 
35570,68.4781 ,153.4874 ,86.3996 ,149.6520 ,86.4256 ,113.5801 ,80.4334 ,196.2013 ,125.6933 ,129.7233 ,89.9944 ,148.9285 ,199.8544 ,136.1747 ,68.2238 ,118.0790 ,140.1460 ,141.4820 ,104.1450 ,102.6290 ,80.3010 ,183.7890 ,121.8790 ,116.4460 ,100.0160 ,210.3550 ,163.6150 ,145.3890 
35577,68.6958 ,147.8000 ,91.4751 ,150.3505 ,82.6714 ,111.7319 ,81.0307 ,198.1545 ,123.1329 ,125.9949 ,90.3825 ,142.2747 ,228.1792 ,137.3417 ,68.4178 ,114.9100 ,147.2440 ,142.3310 ,100.8440 ,99.1260 ,80.8660 ,185.4850 ,118.3280 ,111.6479 ,100.1420 ,201.8040 ,173.7680 ,146.0890 
35584,68.4187 ,144.5298 ,81.4791 ,148.6996 ,86.8167 ,115.5964 ,80.6894 ,203.8363 ,120.0839 ,128.7230 ,92.5557 ,141.6876 ,219.7774 ,138.1886 ,68.0685 ,113.5760 ,137.9010 ,142.4610 ,103.9450 ,103.0390 ,80.2840 ,191.4190 ,117.5690 ,114.9498 ,103.1280 ,199.1730 ,169.5520 ,147.3140 
35591,68.4979 ,132.7759 ,82.5016 ,152.1871 ,84.9891 ,108.8306 ,80.9874 ,202.1960 ,110.3625 ,120.5481 ,89.1285 ,142.4690 ,182.0827 ,136.3313 ,68.1268 ,108.5170 ,139.1140 ,144.6810 ,102.2440 ,99.4240 ,80.6990 ,190.6700 ,111.4520 ,110.6676 ,99.8060 ,202.1990 ,150.7940 ,145.7580 
35598,68.0229 ,134.4988 ,83.1371 ,156.0020 ,82.9047 ,110.9679 ,81.2904 ,202.4469 ,113.1543 ,123.0409 ,90.2064 ,134.3616 ,175.0164 ,137.2549 ,67.6805 ,108.8510 ,139.7210 ,148.9900 ,99.5430 ,100.4300 ,81.0150 ,191.9370 ,113.2790 ,111.8026 ,100.8990 ,191.5430 ,145.1580 ,146.8860 
35605,67.1917 ,132.9067 ,86.6315 ,144.7004 ,81.0988 ,108.8267 ,81.1214 ,200.4692 ,109.2299 ,122.5299 ,87.1983 ,129.3075 ,160.6994 ,139.7805 ,66.8655 ,107.9060 ,143.9070 ,139.7840 ,98.3430 ,98.4930 ,80.8490 ,190.5660 ,110.9600 ,111.3383 ,97.5350 ,185.2280 ,132.8110 ,149.5890 
35612,66.3208 ,139.2751 ,81.1402 ,143.7858 ,76.5021 ,97.0917 ,79.0760 ,202.0873 ,115.2751 ,108.6189 ,82.3853 ,126.4467 ,160.8371 ,139.5988 ,65.9147 ,111.5190 ,136.9300 ,139.1320 ,93.1400 ,87.8720 ,78.8390 ,193.8220 ,115.4550 ,98.6979 ,92.1510 ,181.0180 ,132.8110 ,149.3940 
35619,63.5303 ,137.2677 ,81.6394 ,137.2531 ,75.4350 ,97.7917 ,73.2780 ,198.8510 ,115.1165 ,108.9028 ,84.2653 ,123.8720 ,157.5331 ,134.7474 ,63.0236 ,110.7960 ,137.4150 ,134.2350 ,91.9400 ,88.5050 ,73.0430 ,192.1090 ,114.8590 ,98.9559 ,94.2540 ,178.3870 ,133.6710 ,144.2030 
35626,63.1029 ,136.7831 ,82.7915 ,136.7958 ,84.0538 ,103.0622 ,72.6357 ,197.2329 ,115.5724 ,114.8079 ,86.8223 ,129.0215 ,144.8681 ,134.8928 ,62.5579 ,110.5460 ,138.3790 ,134.1040 ,102.6450 ,93.1420 ,72.3950 ,191.2520 ,114.5450 ,104.4950 ,97.0800 ,185.6230 ,125.5400 ,144.3580 
35633,64.4730 ,134.8449 ,79.6042 ,139.6048 ,81.2630 ,98.9858 ,72.7371 ,208.3801 ,114.8390 ,111.1172 ,83.1373 ,133.4080 ,155.1929 ,135.5106 ,63.9161 ,108.9950 ,136.1270 ,136.1280 ,99.4430 ,89.2540 ,72.4950 ,201.7060 ,113.7230 ,100.7463 ,92.8960 ,191.1480 ,130.5740 ,145.0190 
35640,64.5513 ,137.4061 ,81.1402 ,144.7004 ,84.7105 ,104.8327 ,73.1090 ,209.6386 ,120.9041 ,118.7824 ,85.9574 ,136.5549 ,173.3645 ,137.0187 ,63.9937 ,110.5460 ,136.6900 ,140.6330 ,104.1450 ,94.6610 ,72.8770 ,203.2480 ,115.6130 ,107.0983 ,96.2430 ,196.8050 ,142.8780 ,146.6330 
35647,63.5335 ,144.0515 ,91.1628 ,140.0621 ,83.5613 ,104.5033 ,72.9399 ,208.7396 ,132.9945 ,119.3502 ,84.0021 ,134.7430 ,186.3966 ,135.7286 ,62.9848 ,115.3640 ,145.8670 ,136.7810 ,102.9450 ,94.6980 ,72.7110 ,201.7060 ,120.8520 ,108.3999 ,94.1090 ,193.7790 ,150.3210 ,145.2530 
35654,64.7470 ,138.1962 ,95.4359 ,137.2643 ,85.9470 ,100.7152 ,74.7985 ,206.9417 ,125.7546 ,113.1613 ,85.0550 ,137.7731 ,176.4719 ,135.8740 ,64.1753 ,112.3180 ,151.7780 ,134.6360 ,106.1590 ,91.3280 ,74.5740 ,201.7060 ,118.1810 ,101.7356 ,95.4480 ,198.0970 ,145.8830 ,145.4260 
35661,63.9054 ,139.2647 ,98.6030 ,130.8696 ,86.5472 ,102.0328 ,76.2652 ,212.8749 ,128.1583 ,116.1706 ,85.5062 ,137.4290 ,174.6965 ,134.1842 ,63.3073 ,113.2590 ,157.4640 ,129.8340 ,106.8760 ,92.3650 ,76.0320 ,206.5040 ,119.2090 ,104.9116 ,95.8670 ,198.1040 ,145.4990 ,143.4550 
35668,64.3947 ,132.4413 ,97.7881 ,131.9374 ,86.7091 ,101.3328 ,78.6974 ,211.9759 ,123.3423 ,115.5460 ,86.1454 ,138.6177 ,173.9126 ,132.0038 ,63.7895 ,108.4960 ,155.1000 ,130.0330 ,106.9730 ,91.3280 ,78.4720 ,207.5320 ,115.1610 ,103.7661 ,96.6620 ,200.0250 ,147.9240 ,141.5830 
35675,63.7683 ,134.8295 ,107.4928 ,128.4004 ,88.1664 ,104.3798 ,77.6645 ,210.3578 ,127.4174 ,118.6689 ,88.0255 ,144.1039 ,193.3001 ,133.3847 ,63.1722 ,110.1020 ,168.3300 ,127.8380 ,109.0080 ,94.2530 ,77.4730 ,207.1890 ,117.6680 ,106.5777 ,98.7120 ,208.0920 ,161.8920 ,142.5000 
35682,63.4356 ,133.6013 ,105.2704 ,129.6684 ,85.7376 ,106.2739 ,79.2971 ,206.7991 ,124.5408 ,123.2680 ,86.0326 ,139.9892 ,191.7846 ,132.4580 ,62.8250 ,109.3160 ,164.3720 ,129.1020 ,105.9070 ,95.6880 ,79.0610 ,205.8180 ,115.8800 ,110.7195 ,96.8110 ,202.5860 ,161.3580 ,141.8310 
35689,63.1812 ,134.6931 ,105.1592 ,126.5985 ,85.3328 ,106.5209 ,76.8816 ,202.8224 ,123.9960 ,120.9968 ,90.3568 ,136.2403 ,175.2713 ,133.6754 ,62.5164 ,109.7690 ,165.8460 ,126.9740 ,105.6160 ,96.0200 ,76.6700 ,202.3910 ,115.9340 ,108.2712 ,101.1900 ,198.1040 ,150.3490 ,142.6910 
35696,63.4552 ,135.0342 ,114.7899 ,127.0656 ,84.9280 ,103.9269 ,78.2143 ,198.5290 ,123.7345 ,116.2273 ,89.4544 ,134.2287 ,176.4732 ,135.2198 ,62.8443 ,110.1560 ,170.6630 ,126.7740 ,105.0350 ,94.4060 ,77.9150 ,198.1070 ,116.3580 ,105.4923 ,100.1560 ,195.1590 ,152.1920 ,144.2380 
35703,65.9409 ,144.5187 ,114.1602 ,129.4681 ,83.4707 ,102.3622 ,87.1602 ,198.5290 ,132.1898 ,111.8553 ,89.7552 ,129.5655 ,169.8365 ,130.0051 ,65.2362 ,115.4090 ,174.1040 ,129.0350 ,103.3880 ,92.8660 ,86.7740 ,198.1070 ,122.3980 ,103.0875 ,100.1970 ,188.8840 ,146.8570 ,139.7490 
35710,65.2363 ,149.8409 ,106.5668 ,126.5985 ,90.5953 ,109.3620 ,86.6604 ,202.4789 ,132.7346 ,119.8044 ,91.4473 ,133.7716 ,169.4707 ,129.3510 ,64.5225 ,118.6720 ,168.2550 ,127.1070 ,111.8180 ,98.8080 ,86.2170 ,202.0480 ,124.1150 ,110.3554 ,102.1010 ,194.1340 ,144.0440 ,138.6800 
35717,64.4534 ,142.5344 ,111.4631 ,127.9332 ,92.5383 ,116.5133 ,84.6280 ,202.6507 ,128.0043 ,131.6296 ,92.1431 ,134.0459 ,173.9126 ,130.1868 ,63.7531 ,114.1930 ,173.4160 ,128.2370 ,114.1430 ,105.3730 ,84.2030 ,202.2200 ,120.3980 ,120.7229 ,103.4660 ,194.3900 ,145.6930 ,139.6730 
35724,63.3965 ,143.2885 ,125.3417 ,126.6652 ,93.1051 ,114.6308 ,82.9288 ,201.6202 ,128.1785 ,126.9449 ,93.5963 ,137.5204 ,156.9812 ,131.1498 ,62.8316 ,114.9120 ,188.8990 ,126.7740 ,115.1120 ,103.9420 ,82.4840 ,201.1910 ,120.6610 ,117.2493 ,104.7070 ,199.2570 ,136.2840 ,140.4180 
35731,61.9481 ,141.3689 ,122.4865 ,120.7924 ,92.0526 ,114.3034 ,80.0468 ,202.3072 ,127.7649 ,125.4595 ,96.0181 ,132.0343 ,157.5038 ,130.6592 ,61.3535 ,113.8060 ,177.8890 ,121.0540 ,113.7560 ,103.6490 ,79.5850 ,201.8770 ,120.3580 ,116.0201 ,107.2300 ,192.4700 ,136.3330 ,139.7680 
35738,61.6153 ,142.9457 ,121.7275 ,120.5255 ,90.7572 ,117.2090 ,80.7631 ,211.0658 ,128.5704 ,130.2013 ,95.5338 ,131.3942 ,150.8148 ,131.5132 ,61.0847 ,114.7460 ,182.0180 ,120.2560 ,112.4960 ,105.8500 ,80.3710 ,210.6170 ,121.2470 ,119.6007 ,107.0240 ,191.5730 ,133.7140 ,140.5520 
35745,60.8872 ,141.2318 ,123.6430 ,120.9645 ,89.3342 ,118.1094 ,81.0092 ,209.1767 ,129.2017 ,130.7155 ,96.2417 ,128.0184 ,163.3753 ,127.2374 ,60.3360 ,113.7590 ,184.3770 ,120.8930 ,110.7840 ,106.2760 ,80.5410 ,208.9360 ,121.4670 ,120.0036 ,107.7940 ,187.1100 ,140.4540 ,136.7730 
35752,60.2071 ,139.1064 ,107.1983 ,114.9265 ,89.4413 ,117.8638 ,85.0709 ,210.5506 ,127.8084 ,129.8585 ,97.2105 ,126.1765 ,175.8256 ,128.4827 ,59.6833 ,112.6440 ,178.2110 ,115.8080 ,110.8650 ,106.2140 ,84.5250 ,210.4100 ,120.2940 ,119.0261 ,108.4230 ,184.4790 ,151.3700 ,137.6140 
35759,58.9207 ,135.2671 ,96.1387 ,113.9970 ,87.3304 ,116.6770 ,87.2615 ,209.8636 ,127.7431 ,130.3156 ,93.9689 ,122.6765 ,170.8117 ,127.2706 ,58.4163 ,111.8060 ,177.4040 ,114.8140 ,108.2090 ,105.3010 ,86.7740 ,209.0350 ,119.8060 ,118.7014 ,105.9470 ,180.2210 ,147.0160 ,136.8230 
35766,57.6733 ,128.6169 ,98.2350 ,110.7438 ,87.7995 ,115.2446 ,88.0851 ,213.8136 ,122.8450 ,127.1163 ,94.7513 ,124.8640 ,189.8533 ,124.4008 ,57.1493 ,108.3970 ,180.3900 ,111.5630 ,108.9680 ,104.1690 ,87.6870 ,212.4730 ,116.7830 ,116.0504 ,106.7720 ,182.8510 ,162.2790 ,134.0160 
35773,55.5293 ,127.9921 ,91.0292 ,109.2167 ,88.1122 ,115.6947 ,89.7321 ,211.7528 ,121.9598 ,127.9311 ,93.4859 ,125.9140 ,206.4162 ,120.6219 ,55.0330 ,107.6710 ,179.4220 ,110.2370 ,109.6320 ,104.3520 ,88.7950 ,210.4100 ,115.4750 ,116.3750 ,106.4420 ,183.4780 ,176.3400 ,130.1160 
35780,55.6268 ,124.3675 ,86.9368 ,105.3659 ,84.7503 ,111.9920 ,98.2475 ,204.8833 ,120.4230 ,121.3600 ,91.9076 ,120.0514 ,188.2759 ,117.8590 ,55.0914 ,105.4920 ,176.9200 ,106.6550 ,105.6490 ,100.9930 ,97.2220 ,204.2220 ,114.5390 ,111.6140 ,104.2560 ,175.7130 ,161.8280 ,127.0450 
35787,57.5953 ,123.8314 ,82.2856 ,105.8970 ,83.4994 ,111.1355 ,102.8263 ,209.6919 ,120.1662 ,119.3734 ,91.7242 ,117.5139 ,182.9803 ,120.1941 ,57.0358 ,104.8210 ,170.7050 ,107.0530 ,104.0360 ,100.1890 ,101.7530 ,206.2850 ,114.0710 ,110.1532 ,104.0910 ,171.9550 ,157.8750 ,129.4000 
35794,56.8352 ,119.4089 ,83.3066 ,104.2372 ,83.4212 ,111.8696 ,101.8710 ,211.2375 ,116.7219 ,119.4902 ,93.4846 ,114.7139 ,185.6845 ,119.6950 ,56.2924 ,101.6920 ,173.5300 ,105.3950 ,103.8470 ,100.9930 ,100.9700 ,207.4880 ,111.4180 ,109.9368 ,106.4010 ,167.9480 ,159.6260 ,128.8540 
35801,55.0225 ,114.7853 ,81.9074 ,101.8471 ,82.0139 ,109.2595 ,99.8945 ,205.3985 ,112.9139 ,115.1664 ,89.9638 ,113.5763 ,181.8536 ,122.0836 ,54.4814 ,98.0050 ,170.9470 ,103.0730 ,102.0450 ,98.8380 ,98.9330 ,203.1900 ,108.3350 ,106.7988 ,102.6880 ,166.4450 ,156.6240 ,131.4350 
35808,55.2800 ,111.5019 ,76.0839 ,102.1126 ,84.5158 ,109.7489 ,93.6357 ,197.6703 ,111.0955 ,114.9911 ,91.1374 ,116.9014 ,185.2901 ,116.6826 ,54.6720 ,95.6660 ,165.0790 ,103.0560 ,104.7920 ,99.0080 ,92.8320 ,195.3880 ,106.6740 ,106.1424 ,104.1060 ,171.1890 ,159.7970 ,126.0990 
35815,56.7533 ,110.9658 ,79.4873 ,102.2454 ,87.0177 ,110.0344 ,93.4380 ,190.9725 ,109.7691 ,114.7574 ,94.0714 ,116.2014 ,200.6136 ,118.3225 ,56.1399 ,95.0730 ,171.0200 ,103.2310 ,107.9270 ,98.9500 ,92.5540 ,191.0530 ,107.0200 ,104.9499 ,107.1110 ,171.0600 ,167.1690 ,127.8820 
35822,58.6341 ,113.7802 ,77.9747 ,107.8225 ,86.4704 ,110.8501 ,100.5204 ,189.4268 ,112.4219 ,115.8091 ,94.5848 ,119.4389 ,192.4448 ,116.2370 ,57.9889 ,96.9320 ,171.9680 ,108.4850 ,107.8340 ,99.6410 ,99.6320 ,188.0790 ,108.7820 ,105.9137 ,107.6030 ,175.0980 ,163.9600 ,125.0340 
35829,57.6259 ,110.5638 ,87.2394 ,101.9135 ,86.0013 ,111.6657 ,108.9534 ,192.3464 ,108.9989 ,114.9911 ,93.9614 ,120.4889 ,199.1488 ,119.4633 ,57.0167 ,94.7450 ,185.0810 ,103.1660 ,107.5540 ,100.2950 ,106.4170 ,188.0790 ,107.0000 ,104.8963 ,107.7260 ,176.6880 ,168.3590 ,128.6210 
35836,58.6147 ,110.1770 ,86.0690 ,102.1062 ,85.5842 ,113.0748 ,116.9841 ,186.9374 ,108.9570 ,115.3552 ,97.6341 ,118.3608 ,189.6593 ,120.3815 ,57.9883 ,94.5270 ,184.8440 ,103.2970 ,107.6470 ,102.1120 ,113.1040 ,184.5800 ,107.7330 ,105.2711 ,112.3640 ,174.3630 ,162.4590 ,129.5460 
