,BO,C,CL,CT,GC,HG,KC,NG,S,SB,SI,SM,W,XBW
2017-12-21,-0.008798599,0.005726576,0.00464797,0.029454589,0.0007876158,0.007352948,-0.007308185,-0.014789522,-0.005503118,0.0137268305,-0.0022119284,-0.0047513247,0.008264422,0.007088065
2017-12-22,0.002142787,0.0021352768,0.0018848181,-0.0008981228,0.0064537525,0.005901575,-0.015132904,0.026558876,0.0007904768,-0.011509836,0.012623906,-0.0044558644,-0.0052693486,0.008411527
2017-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-26,0.014571905,0.0021306276,0.025654197,-0.0056504607,0.006803274,0.012968898,0.014950156,-0.0015048981,0.010674357,0.006849289,0.009729981,0.008525372,-0.0058858395,0.01471591
2017-12-27,-0.0044882894,0.002834916,-0.0055027604,0.019630551,0.003029108,0.0010669231,0.018821597,0.02938962,-0.003091216,0.015646338,0.009154439,-0.00281775,0.013617516,0.0013945103
2017-12-28,-0.016831994,-0.0049470067,0.0033534765,-0.0018998384,0.00449121,0.007460475,0.0024096966,0.06661785,-0.01111114,0.0046885014,0.009966612,-0.007535279,-0.0005841255,-0.00038987398
2017-12-29,0.016814351,-0.0035511255,0.0096924305,-0.0021574497,0.0093278885,-0.0024180412,0.011217952,0.013383627,0.005226016,0.010666609,0.013118267,0.0022144318,-0.0017533898,0.0006686449
2018-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02,0.008719206,0.0071276426,-0.0008275509,-0.014371097,0.005193591,-0.006817162,0.031695724,0.034879804,0.0031193495,0.011213779,0.0035578012,0.003472209,0.01522243,-0.01820916
2018-01-03,0.010432243,-0.00070768595,0.020871282,0.007871032,0.0018235445,-0.006253779,-0.01228869,-0.015706837,0.004146099,-0.0013046265,0.0035452843,0.002202034,0.005766988,0.01945436
2018-01-04,-0.00088500977,-0.0056657195,0.006165743,0.014594793,0.0023511648,0.0016883612,0.0073872805,-0.042553127,-0.0010322332,-0.0039190054,0.00011575222,0.0037664175,-0.0045871735,0.005174041
2018-01-05,-0.003247738,0.0007122755,-0.0091920495,-0.015646636,0.0005297661,-0.010266542,-0.00849098,-0.029513896,0.0030999184,-0.011147559,0.0009266138,0.0065666437,-0.007488489,-0.01156801
2018-01-08,-0.006516516,-0.011387885,0.004720092,0.0016664267,-0.0014368892,-0.0017030835,-0.025690913,0.014311314,-0.0041205287,-0.019893885,-0.008157432,-0.001242578,-0.006964624,0.0033597946
2018-01-09,0.004770398,0.0050395727,0.019925475,0.0026874542,-0.0050742626,-0.0024813414,0.0,0.03104055,-0.0031031966,-0.0033829808,-0.007816076,-0.010264337,0.01052022,0.024779558
2018-01-10,-0.007418394,0.0,0.009688735,0.016592264,0.004262805,0.006063342,-0.00958854,-0.005815983,-0.009079099,-0.0054311156,0.0014697313,-0.005656898,0.0046269894,-0.0019060373
2018-01-11,-0.008968592,-0.0007163286,0.003618002,0.03766477,0.0024254322,-0.000772655,-0.00927788,0.061252713,-0.0052356124,-0.032081842,-0.0040504932,-0.0104298,-0.0023028255,0.0023462772
2018-01-12,-0.0006033182,-0.007168472,0.007837057,-0.011736274,0.009376168,-0.0044849515,-0.004478872,0.03761351,0.0110526085,0.0,0.010314822,0.012456059,-0.02942872,0.0068045855
2018-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16,-0.0102626085,0.005776167,-0.00886476,-0.0030606985,0.0016480684,0.00031077862,-0.014723957,-0.022187531,0.007808447,-0.041607916,0.0028002262,0.01829648,-0.009512484,-0.0060016513
2018-01-17,-0.008539259,0.013639569,0.0037659407,0.008719087,0.0015705824,-0.009473562,0.02200079,0.032917976,0.0007747412,-0.012509227,-0.0013380051,0.0046468973,0.012004852,0.01087904
2018-01-18,-0.008612692,-0.0042492747,-0.00031262636,0.005965352,-0.008960545,0.0031358004,-0.016246974,-0.013304532,0.0043871403,-0.025335312,-0.012349963,0.012642622,0.008896828,0.013506293
2018-01-19,0.0015512705,0.0028449297,-0.009078085,0.009560704,0.0044454336,-0.0035948753,0.0012387037,-0.0012543201,0.0043679476,0.012996912,0.0048365593,0.009744287,-0.0058788657,-0.01056546
2018-01-22,-0.0037174225,-0.0014184117,0.00410676,-0.000119805336,-0.00090014935,0.0034509897,0.0107216835,0.01224494,0.0071629286,-0.006037712,-0.002758801,0.02110982,0.00709641,0.008853793
2018-01-23,0.011193991,-0.0021306872,0.014157653,-0.013787329,0.003603816,-0.027356565,-0.013055921,0.06823826,0.0020320415,0.0015186071,-0.0044735074,0.002953291,-0.009982407,0.01521194
2018-01-24,0.004920006,0.01494658,0.017682672,0.000121474266,0.0146631,0.0377692,0.012815237,0.018873453,0.0060836077,-0.0022744536,0.034056664,0.0070670843,0.02728355,0.0040341616
2018-01-25,-0.005507946,-0.0035063028,-0.0015241504,-0.0047404766,0.004866123,-0.0037169456,0.009387732,-0.017668843,0.0,0.0060790777,0.0072045326,-0.0046783686,0.003464222,-0.00052183867
2018-01-26,0.008923054,0.0035187006,0.009616852,-0.017098129,-0.007924318,-0.005440712,0.012130976,0.024523973,-0.0068027377,0.009063482,-0.00987792,-0.013807237,0.014959693,0.011642575
2018-01-29,0.0024397373,0.0063114166,-0.008769333,-0.026341975,-0.008915424,-0.0015630126,-0.0015981197,-0.0025196671,0.006088257,0.023203611,-0.018003523,0.0050640106,0.018707514,-0.0053470135
2018-01-30,0.0063889027,0.007665515,-0.016168356,-0.016972959,-0.003791511,-0.0015654564,-0.021208405,0.008841157,0.008825064,0.0036576986,-0.0040287375,0.009187937,0.017807484,-0.023643017
2018-01-31,-0.00030237436,0.0,0.0035659075,0.003245473,0.0023133755,0.0020382404,-0.003679514,-0.06259781,-0.004498899,-0.03571433,0.010728002,-0.0079295635,-0.012028456,0.012294769
2018-02-01,-0.005140543,0.0006915331,0.016530156,0.013845801,0.0035738945,0.004224658,-0.0036930442,-0.04641068,-0.010795891,0.010582089,-0.0049880147,-0.011249244,-0.0016602278,0.001109004
2018-02-02,-0.011854172,-0.00069105625,-0.0053192377,-0.0134013295,-0.007864058,-0.00669986,-0.008237243,-0.0035014153,-0.006345153,0.019446492,-0.025998294,-0.007784426,-0.009423494,-0.012554109
2018-02-05,-0.00030755997,-0.0076072216,-0.019862413,-0.00944376,-0.0005982518,0.010509849,-0.0049833655,-0.03478563,-0.009195387,0.019809246,-0.0022742152,-0.013276994,-0.014549553,-0.013568342
2018-02-06,0.02030766,0.013240457,-0.011847258,-0.0049627423,-0.0052375793,-0.009934843,0.025459051,0.0043684244,0.017014742,-0.004316509,-0.0054585338,0.014373183,0.013628602,-0.022419572
2018-02-07,-0.018094063,0.004814267,-0.02524054,-0.0030187964,-0.011207223,-0.031828165,0.003663063,-0.020659745,-0.0032953024,0.0115606785,-0.0206272,0.011154652,0.03193283,-0.021715045
2018-02-08,-0.010749459,0.0013688803,-0.010357678,0.0086888075,0.0033470392,-0.0017813444,-0.003649652,-0.0018504262,0.0048321486,-0.030000031,0.0063431263,0.01878357,-0.009229124,-0.00056630373
2018-02-09,-0.007761538,-0.010252893,-0.031888783,0.0007830858,-0.002501905,-0.01573658,-0.0081400275,-0.04189837,-0.0048089027,0.0066274405,-0.0123615265,0.0061457157,-0.01589042,-0.03671384
2018-02-12,-0.003441751,0.013812184,0.0015202761,-0.0029995441,0.008132577,0.017471552,-0.0036930442,-0.012383938,0.01907432,0.004389167,0.026705503,0.040721297,0.03340757,-0.012763202
2018-02-13,-0.008791208,-0.0006812215,-0.0016866922,-0.00091564655,0.0030156374,0.024623394,0.0111202,0.016457677,0.009982586,-0.018208325,-0.0025346875,0.020681977,-0.0070043206,0.0040512085
2018-02-14,0.0072853565,0.0013632774,0.023821592,-0.010212064,0.020745635,0.023241162,0.00040733814,-0.0026986003,0.005436182,-0.0059347153,0.021176219,0.0128695965,-0.01085186,0.01643622
2018-02-15,-0.0031446218,0.0013614893,0.012211204,-0.0025131702,-0.0019881725,0.002935648,-0.008550525,-0.0027058125,0.0068813562,0.01641798,-0.004858434,0.010273099,0.013165116,0.013309956
2018-02-16,-0.0050473213,-0.000679791,0.0055428743,0.004110813,0.00066399574,0.00092446804,-0.031211495,-0.0085270405,-0.0026848912,-0.0176211,-0.0050011873,-0.0010704398,-0.008662701,0.008699179
2018-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-20,0.010145783,-0.005442202,0.0038993359,0.023328066,-0.018433869,-0.017854452,-0.006226659,0.022673845,0.0048947334,-0.0014948249,-0.01639539,0.008572221,-0.018569112,-0.0003426671
2018-02-21,0.00659132,0.0006840229,-0.0017802119,0.018110394,0.0006761551,0.007992506,-0.0066833496,0.016437292,0.007549882,0.0014970303,0.010889411,0.0039840937,-0.004451871,0.0039993525
2018-02-22,-0.0009354353,0.002734065,0.017671824,-0.011444211,0.0004503727,0.007929087,0.016820908,-0.009401977,-0.00217551,0.024663687,-0.0018054247,-0.0029100776,0.008943558,0.0047801733
2018-02-23,0.0099874735,-0.001363337,0.012426257,0.02353084,-0.0018007755,-0.008946478,0.00082707405,-0.007100165,0.004118204,-0.002188146,-0.006209731,-0.0037145019,0.0022161007,0.02423966
2018-02-26,0.009213686,0.007343173,0.0056648254,0.009958267,0.0018793344,-0.0026290417,0.0074380636,0.010914564,-0.0014320016,-0.0022287965,0.0044111013,0.005286813,0.018309116,0.006634474
2018-02-27,-0.013998747,0.0053014755,-0.014082313,0.001217246,-0.01065433,-0.011784852,-0.0065627694,-0.0011169314,0.0033460855,-0.04169774,-0.011310279,0.02340269,0.00898993,-0.009237111
2018-02-28,-0.005246997,0.0072511435,-0.021742582,0.008267522,-0.00053083897,-0.016946495,0.0074318647,-0.0059635043,0.005717039,0.039627075,-0.0016429424,0.014131546,0.03773582,-0.0300861
2018-03-01,0.0049643517,0.011125684,-0.010545075,-0.013505399,-0.009636581,-0.003032744,0.015983582,0.011623502,0.011842728,0.024663687,-0.0079844,0.006333947,0.04141414,-0.014652431
2018-03-02,-0.0027786493,-0.0025889874,0.004262924,0.0034224987,0.013944268,0.00048041344,-0.014118612,-0.0011119246,0.0028090477,-0.021152437,0.011673689,-0.010825813,-0.03006792,0.0026365519
2018-03-05,-0.002786398,0.0051914454,0.021551013,0.038250804,-0.0026447177,0.0011200905,-0.009001613,0.003339529,0.006069064,0.010432243,-0.0032794476,0.0007636547,0.01849997,0.017618656
2018-03-06,0.008382559,0.0025823116,0.00047945976,-0.032852292,0.011591673,0.009910464,0.0012387037,0.016642094,-0.0025522113,-0.008112133,0.022666335,-0.01322484,-0.004418254,-0.0009303093
2018-03-07,-0.011699557,-0.002575636,-0.023162901,0.0052165985,-0.005692005,-0.007280767,-0.0041236877,0.01018548,-0.00883925,-0.049070597,-0.017278433,-0.011597931,-0.019230783,-0.0117945075
2018-03-08,-0.008099616,0.016139388,-0.016843855,0.027274966,-0.0044441223,-0.018176079,-0.0037266612,-0.007562101,-0.0011734366,0.00781858,0.00036382675,-0.00026077032,0.0040221214,-0.022300124
2018-03-09,-0.007851779,-0.007623911,0.03193617,-0.0070489645,0.0017402172,0.018512487,-0.0012468696,-0.008708239,-0.023261249,-0.0038790107,0.0065454245,-0.025560737,-0.020030022,0.019596219
2018-03-12,0.005064845,0.0006401539,-0.010960698,-0.014671087,-0.0024169087,-0.0038265586,-0.0058261156,0.016837478,0.0016839504,0.007009387,-0.0043352842,-0.008565366,0.0030659437,-0.0054088235
2018-03-13,0.014803171,0.002559185,-0.0105932355,-0.0036022663,0.004769802,0.004481435,0.017580628,0.0028797388,0.0074447393,-0.023975313,0.0055031776,0.013768911,-0.008660197,-0.0040653944
2018-03-14,-0.015828729,-0.007657945,0.0041179657,0.0055434704,-0.0011302829,0.0065329075,-0.004113555,-0.019741595,-0.015733004,0.011093497,-0.0054128766,-0.012250364,0.0046248436,0.020145178
2018-03-15,0.011037588,-0.0051447153,0.003772974,0.0010786057,-0.0058840513,-0.009814799,-0.019000411,-0.018308282,0.008234382,-0.0015674233,-0.006954074,0.0002696514,-0.020460367,0.00025987625
2018-03-16,-0.002495408,-0.010342598,0.01879394,-0.008140802,-0.0041736364,-0.006394863,-0.0058947206,0.0026109219,0.008407354,-0.007064402,-0.009134173,0.005121231,-0.022976518,0.010962129
2018-03-19,0.002501607,-0.020248175,-0.0044864416,-0.019553363,0.00419116,-0.008205891,0.011012197,-0.013764858,-0.025726557,0.018972397,0.0032572746,-0.03834808,-0.03634423,-0.010791898
2018-03-20,-0.009981334,-0.0013333559,0.02269435,0.022774816,-0.004477203,-0.0142765045,-0.0033515096,0.009053111,0.00562346,-0.025601208,-0.008575857,0.0086447,0.0049916506,0.02129972
2018-03-21,0.019848704,0.001335144,0.025653124,-0.005897999,0.0073176622,0.006747961,-0.0008406639,-0.013831735,0.0014587641,0.008757949,0.014457941,0.007741213,0.0011037588,0.023551583
2018-03-22,-0.015137494,0.0026667118,-0.013349652,-0.005327463,0.0044646263,-0.012587905,0.0012620687,-0.007960558,0.0,0.007892728,-0.0019490719,0.009602189,0.0049613714,-0.0012921095
2018-03-23,-0.014429092,0.0033245087,0.024572253,-0.0038952827,0.016950488,-0.008940458,-0.0151260495,-0.009935021,-0.0014566779,-0.015661776,0.011899829,0.026902199,0.009873867,0.011942625
2018-03-26,0.001273036,-0.008614957,-0.0050089955,-0.0006110668,0.003835678,-0.007684529,0.008105874,0.0091151,-0.0026744604,-0.011933148,0.0061511993,-0.007673979,-0.01303637,-0.0103845
2018-03-27,0.0038143396,0.0,-0.004576683,0.0029346943,-0.009552479,0.010269284,0.0067709684,0.021452785,-0.005850792,0.009661794,-0.008571088,-0.0069333315,-0.011557519,0.0003465414
2018-03-28,0.0012665987,-0.0013368726,-0.01333338,-0.0156059265,-0.013279915,0.00049996376,-0.010088265,-0.005895376,-0.001471281,-0.026315808,-0.017411292,-0.0029538274,-0.0077950954,-0.0008906722
2018-03-29,0.007906437,0.038152575,0.008698463,0.00891757,-0.002030015,0.007827997,0.003396988,0.012972593,0.026277065,0.011466026,0.0009229183,0.034204125,0.012345672,0.0006933212
2018-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-02,0.005334139,-0.0012894869,-0.02971983,-0.0060151815,0.014766812,0.008097887,-0.014811695,-0.01829487,-0.008853793,0.013765216,0.024834156,-0.017447948,-0.010532141,-0.026972175
2018-04-03,0.009363294,0.00322783,0.007935286,0.012967706,-0.007127464,0.004426241,0.0017181635,0.005218029,0.0024143457,-0.0039936304,-0.016794682,0.0071561337,0.025210142,0.0040689707
2018-04-04,-0.020408154,-0.01930499,-0.0022043586,-0.02901727,0.002168417,-0.017300546,0.002572894,0.007786393,-0.021917164,-0.016038477,-0.008418798,0.004736781,-0.003825128,0.0013676882
2018-04-05,0.0031565428,0.02230966,0.0026826859,0.03679061,-0.008729994,0.02125895,0.005560279,-0.015820444,0.015759706,0.0065199137,0.0062139034,0.004714608,0.019747615,0.002428174
2018-04-06,-0.007866561,-0.0025674105,-0.023292422,-0.0003632903,0.0057207346,-0.005204141,-0.0008507371,0.00971961,0.00242424,-0.0008097291,0.00042796135,0.0070385933,0.01613772,-0.013574898
2018-04-09,-0.00031715631,0.005791545,0.021914244,0.004482746,0.002993822,0.0060486794,0.01021719,-0.0029618144,0.012817383,0.0016206503,0.01020658,0.008542657,0.0391742,0.015091777
2018-04-10,0.010469556,-0.0038387775,0.03295493,0.0074778795,0.0043280125,0.01949954,-0.008849561,-0.013739407,0.0028653145,-0.018608391,0.0040535927,-0.014630437,0.002547145,0.028575778
2018-04-11,-0.010047078,-0.0057803392,0.019996881,0.0035915375,0.010476232,-0.0063754916,0.004676938,0.0071536303,-0.0021428466,-0.0057708025,0.010363936,-0.009637892,-0.009654462,0.013082504
2018-04-12,0.0031715631,0.004521966,0.0037413836,-0.0016700625,-0.013308823,-0.017163932,-0.002115965,0.0041122437,0.012407541,-0.0008292198,-0.017593026,0.0084165335,-0.012827098,-0.006287396
2018-04-13,-0.0047423244,-0.0064308643,0.0047711134,-0.0033456683,0.004471302,0.0024482012,-0.0050890446,0.018242717,-0.006127715,0.0024895668,0.011230588,-0.0015649796,-0.017671525,0.0052564144
2018-04-16,-0.009529829,-0.009708762,-0.017361581,-0.0019182563,0.0020772219,0.007977843,-0.026001751,0.006215811,-0.0116196275,-0.008278191,0.0011405945,-0.013061643,-0.02169311,-0.012346208
2018-04-17,0.000320673,-0.0058823824,0.0046828985,-0.0014414787,-0.00088840723,-0.005168736,-0.006006062,-0.0050872564,0.0038387775,-0.027545929,0.006595969,0.008734822,0.008653283,0.00063729286
2018-04-18,0.007694721,0.00723207,0.029469252,-0.004691422,0.0029640198,0.025653481,0.011221409,0.00036525726,-0.00406307,0.007725358,0.027461648,-0.011807919,0.019302964,0.013276577
2018-04-19,-0.0006363392,-0.0026109815,-0.0020446777,0.0027798414,-0.0034724474,-0.008390009,-0.0076824427,-0.028842628,-0.004319668,0.0008517504,-0.00052171946,-0.008762658,0.0031561852,0.0043997765
2018-04-20,-0.003502071,-0.014397919,0.0010244846,0.03013134,-0.0077847242,0.00095784664,0.012473106,0.029699206,-0.008194745,-0.009361684,-0.004408598,0.0021431446,-0.028316736,0.008905292
2018-04-23,-0.008306682,0.005312085,0.003508687,-0.007199347,-0.010685205,-0.007815003,0.010620236,0.002891302,-0.007776439,-0.036941588,-0.033560574,-0.0061481595,-0.0037776828,0.013263941
2018-04-24,-0.0009664893,0.007265568,-0.013694704,-0.031027138,0.006797552,0.010127068,0.012610316,0.01369369,0.0014694929,-0.006244421,0.006993413,0.0008069277,0.023835301,-0.013561189
2018-04-25,-0.007094443,0.013770461,0.0051699877,0.029812336,-0.0076518655,-0.0023869872,-0.013698578,-0.0021329522,0.0051357746,-0.025134683,-0.012033641,0.011018515,0.029100537,-0.0024822354
2018-04-26,0.0006495714,-0.0012936592,0.002057314,0.0027400255,-0.0037043095,-0.0065401793,0.0071548223,0.011400104,0.00048661232,0.010128975,-0.00066667795,0.007974505,-0.011311054,0.010814905
2018-04-27,-0.011579335,0.008222699,-0.0013198853,0.004039526,0.004173279,-0.021829128,0.02298367,-0.023952127,0.01611352,0.0123022795,-0.004225254,0.0313071,0.018386126,0.005338669
2018-04-30,-0.0035794973,0.005646229,0.006901622,-0.007928133,-0.003173709,0.0014660358,0.0032680035,-0.0028870106,-0.007337272,0.019965291,-0.005819261,-0.0037946105,0.02407217,0.0013629198
2018-05-01,-0.00947094,0.012476563,-0.019250393,0.007633686,-0.009399533,-0.011873782,0.016286612,0.014115095,0.0045303106,-0.0051063895,-0.016706169,0.02691722,0.03672874,-0.020274103
2018-05-02,0.008902073,-0.0018483996,0.01011157,0.0023673773,-0.00091832876,0.010205746,-0.008413494,-0.017130673,-0.00973177,0.005132675,0.015377879,-0.009149313,-0.004723668,-0.0037363172
2018-05-03,0.0068627596,0.007407427,0.0073605776,-0.0021256804,0.0054380894,0.0039106607,0.00484848,-0.010167003,0.009827375,-0.0051063895,0.0043970346,-0.0052408576,0.021357417,0.003702283
2018-05-04,-0.0012982488,-0.00428921,0.0188514,0.028402328,0.0015236139,0.0016231537,-0.014073193,-0.0055025816,-0.01566577,-0.0153977275,0.0043776035,-0.012292981,-0.021840155,0.012694597
2018-05-07,0.0032498837,-0.01353848,0.014486551,-0.010471821,-0.00045633316,-0.002106607,-0.015089691,0.01106596,-0.024354935,-0.016507447,-0.001452744,-0.028448105,-0.028028488,0.009460688
2018-05-08,-0.005830884,0.0062383413,-0.02361101,-0.007093847,-0.00030440092,-0.006495595,-0.009523809,-0.0032833815,0.008650541,0.021201491,-0.0013943911,0.008888841,0.005865097,-0.010590434
2018-05-09,0.011078477,-0.0012398958,0.030118823,0.00562191,-0.0005328059,-0.0004903078,-0.0071070194,0.001830101,-0.004410684,-0.023356438,0.004067421,-0.000259161,-0.007774532,0.02647531
2018-05-10,0.0032225847,-0.0018621683,0.0030925274,-0.015140951,0.0070830584,0.017170906,0.0067368746,0.028132915,0.0054147243,-0.00177145,0.013301969,0.0007776022,-0.007835448,0.010012507
2018-05-11,0.0057822466,-0.013681591,-0.009248912,0.0007096529,-0.0012100935,0.0004823208,-0.0012547374,-0.0028429031,-0.017625451,-0.0044365525,-0.00041770935,-0.019425035,-0.015301108,-9.1314316e-05
2018-05-14,-0.0019162893,0.0,0.0036774874,-0.010872185,-0.0018929243,-0.0059456825,-0.015075386,0.012829661,0.0144530535,0.003565073,-0.0063872933,0.023771763,-0.015037596,0.005208373
2018-05-15,-0.004159987,0.014501929,0.0049322844,0.00071692467,-0.021165133,-0.011962414,-0.0055271983,-0.0021111965,0.000982523,0.023090601,-0.022589445,-0.013673961,0.00458014,0.0020906925
2018-05-16,-0.017030895,-0.007458031,0.0025241375,0.0070438385,0.00092995167,0.004744649,0.0029927492,-0.0074047446,-0.018650293,0.007812381,0.0062696934,-0.014909685,0.0015197992,0.02045536
2018-05-17,0.011441708,-0.010018766,0.0,0.008061647,-0.0016260147,0.006025076,0.005115032,0.015630484,-0.0047512054,-0.004306555,0.0067192316,-0.003983021,0.0065755844,-0.0030223727
2018-05-18,0.0012928247,0.018342853,-0.002937436,0.017876148,0.001473546,-0.0082550645,0.0008481741,-0.0041972995,0.0035176277,0.008650422,-0.0015776157,0.0031991005,0.04170859,-0.004368961
2018-05-21,0.014202714,0.0006210804,0.013731241,0.021605968,-0.00030976534,0.011424899,0.018644094,-0.012996137,0.026790142,0.03773594,0.003950238,0.0074409246,-0.021225274,0.010388136
2018-05-22,0.00286448,0.0049659014,-0.002073288,-0.012101352,0.000852108,0.0108116865,0.005407691,0.034875512,0.0051207542,0.0041321516,0.003329277,-0.0042205453,0.028092623,0.0060714483
2018-05-23,0.0060298443,0.009264946,-0.004986167,-0.004464805,-0.0018575788,-0.019636095,-0.012412071,0.0020632744,0.008491039,0.016461015,-0.01025641,0.008476853,0.01821673,-0.00444901
2018-05-24,0.00031542778,-0.010403931,-0.015729368,0.0057498217,0.011476517,0.008304954,0.010054469,0.008922458,-0.0033678412,0.0024291277,0.01718986,-0.008930981,-0.0014124513,-0.011636615
2018-05-25,-0.011668205,0.004328966,-0.04002267,0.02000916,-0.0005366802,-0.005975485,-0.0012443066,-0.0003401637,0.0055515766,0.006461978,-0.008449733,0.00795126,0.024045229,-0.023457825
2018-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-29,-0.004148066,-0.014778316,-0.016941547,0.04483807,-0.0037433505,-0.00487411,-0.0012458563,-0.020249724,-0.010561705,0.0,-0.010455728,-0.00026285648,-0.01197052,-0.017108917
2018-05-30,0.008651137,-0.016250014,0.022178888,-0.0077245235,0.001840353,0.0021224022,0.000415802,-0.006200552,-0.007278025,0.011235952,0.010444164,-0.008679688,-0.02702701,0.016517758
2018-05-31,-0.011435807,0.0012706518,-0.017152905,0.0071359873,-0.0013777614,-0.0013033152,0.028262615,0.02322352,-0.004398823,0.015079379,-0.0051983,-0.004245162,0.008141756,-0.0054778457
2018-06-01,0.00224936,-0.006345153,-0.018347323,0.0016102791,-0.0041388273,0.010929823,-0.00767982,0.0033875704,0.0027000904,-0.021110177,-0.0010329485,-0.0029309392,-0.0057007074,-0.007914841
2018-06-04,-0.008336008,-0.027458489,-0.016106963,-0.012861788,-0.00153929,0.011618495,-0.010183275,-0.010803461,-0.019094229,-0.04952085,-0.0006082654,-0.014163613,-0.034400403,-0.009797454
2018-06-05,-0.004526317,0.007879138,0.011891842,-0.024538577,0.0037770271,0.020417929,-0.016872466,-0.013651848,-0.0004991293,0.010084152,0.006816387,-0.004337251,0.009401321,-0.007632911
2018-06-06,-0.004547,-0.014332235,-0.012057304,0.012355328,-0.00061428547,0.019853115,-0.010046005,0.0020760298,-0.006991267,0.014974952,0.009127736,-0.006261885,0.019117594,-0.017187357
2018-06-07,-0.0016313195,-0.005287528,0.018847466,0.030456305,0.0012294054,0.0039852858,-0.021564484,0.011740446,-0.020115674,-0.038524628,0.007248163,-0.018082201,0.013468027,0.021642447
2018-06-08,-0.002614379,0.0039867163,-0.0031841993,0.013017535,-0.00023025274,0.007633567,0.01339674,-0.013651848,-0.0051321387,0.044330835,-0.004400909,-0.0016741157,-0.012814403,0.00023639202
2018-06-11,0.0019658804,-0.02779615,0.005476117,-0.0020012856,0.0003838539,-0.013030291,-0.0012793541,0.020415187,-0.015991747,0.008163333,0.01260376,-0.018445969,-0.010576904,-0.0049165487
2018-06-12,-0.0173316,0.027910113,0.0039334297,0.0048549175,-0.0029158592,-0.0023027062,0.0021349192,-0.0033909678,0.00026214123,0.0,-0.0035983324,0.0065488815,0.03887272,-0.007126212
2018-06-13,0.0009983778,-0.003973484,0.004219413,-0.014704347,0.0014622211,0.0013847351,-0.008521497,0.008166075,-0.01886791,0.012955427,0.0059201717,-0.016407311,-0.033676326,0.016890764
2018-06-14,0.0019946098,-0.03457445,0.0037515163,-0.004263878,0.0053792,-0.0098339915,-0.005586624,0.000674963,-0.009348273,-0.02238214,0.015949607,-0.012942195,-0.029041648,-0.016092598
2018-06-15,-0.021234214,-0.004820943,-0.027358353,-0.028797805,-0.022777677,-0.024053395,-0.0043215156,0.019224286,-0.023456454,-0.017170846,-0.045301795,-0.012529194,-0.0039880276,-0.03242469
2018-06-18,0.002372861,-0.014532864,0.012953043,-0.03747797,0.0012514591,-0.012084663,-0.007230997,-0.023494422,0.0033130646,-0.002495885,-0.0024271011,-0.010032415,-0.019019008,0.015519977
2018-06-19,-0.024348974,-0.006320238,-0.012026191,-0.045808494,-0.0011717677,-0.019153357,-0.0025706291,-0.017282248,-0.02146393,-0.012510419,-0.0071167946,-0.0029806495,-0.024999976,-0.008128166
2018-06-20,0.018024325,0.0014134645,0.012480736,-0.0013202429,-0.0032066107,-0.0021333098,0.0021477938,0.022068977,0.0005624294,0.004222989,-0.00085771084,-0.003886342,0.02197802,-0.0070660114
2018-06-21,-0.0061287284,0.007762909,-0.00258708,0.0,-0.0031384826,-0.006248951,-0.0034290552,0.0037112236,-0.010118067,-0.0016821027,0.001042366,-0.00420177,0.014336944,-0.0055350065
2018-06-22,0.0006850958,0.00070023537,0.046383858,0.01219213,0.00015735626,0.0018203259,0.0060214996,-0.010084033,0.015900016,0.015164256,0.008146524,0.022001266,-0.008076727,0.0289222
2018-06-25,-0.009243369,-0.018894315,-0.0072907805,-0.0018531084,-0.0014165044,-0.013214409,0.002137661,-0.008149385,-0.022358835,-0.0041493773,-0.007959187,-0.018283725,-0.029516518,-0.009176552
2018-06-26,-0.00068843365,0.0048679113,0.03598702,-0.0068461895,-0.007092774,0.0019936562,0.004266262,0.0034234524,-0.007954538,0.0105519295,-0.004632175,-0.0020989776,-0.015290499,0.011209965
2018-06-27,0.0034446716,0.0013841391,0.03161776,0.0043230057,-0.0030161738,-0.0026529431,-0.0021240711,0.017058969,0.0,-0.032128513,-0.0057559013,-0.0015023947,0.01138711,0.026061177
2018-06-28,0.0,-0.020732522,0.009483218,-0.016170323,-0.004060149,-0.011970103,-0.014474213,-0.013753712,-0.007159233,0.01659751,-0.012071133,-0.004814863,-0.010235429,-0.0022745132
2018-06-29,0.00343287,0.014820099,0.009530306,0.007094741,0.0027977228,-0.001850903,-0.005615592,-0.005442202,-0.0037496686,0.0,0.00978744,0.0009071827,0.036711454,0.021705031
2018-07-02,-0.011974037,-0.03477049,-0.002832055,-0.01643771,-0.010203302,-0.0074174404,-0.029973924,-0.021203816,-0.011580765,-0.05632651,-0.022410154,-0.009063423,-0.04189527,-0.021569371
